,Unnamed: 0,market_ids,clustering_ids,firm_ids,shares,prices,sales,size,weight,engine_size,hp,mpg,vehicle_type,body_type,engine_type,drive_type,plant_country,plant_location,distw,home_mkt,market_year,ppp,ppp_lag1,rer,rer_lag1,xrx,xrx_lag1,product_year,old_model,next_model,subsidy,hpwt,ev,hybrid,brand_region,firm_region,euro_brand,us_brand,suv_d,van_d,truck_d,ln_mpg_icehyb,ln_mpg_ice,ln_mpg_ev,ln_mpg_hyb,log_size_std,log_hp_std,log_hpwt_std,log_weight_std,ln_mpg_std,ln_mpg_ev_std,ln_mpg_hyb_std,luxury_brand,demand_instruments0
1401,1401,2016,2016_chevrolet_malibulimited,chevrolet,0.002215771,0.2228293749665756,43867,1.061229099,3.393,2.5,1.97,2.7,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5806071323312703,0,0,US,US,0,1,0,0,0,0.9932517730102834,0.9932517730102834,0,0,0.23121262698012793,-0.647757935,-0.396258846,-0.70399875,0.440967894,-0.251869648,-0.353873595,0,1
1402,1402,2016,2016_chevrolet_silverado,chevrolet,0.023089346,0.4008756249398687,457114,1.2857638066000001,5.985,6,3.6,1.8,Truck,pickup,ICE,4X4,United States,Indiana,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6015037593984962,0,0,US,US,0,1,0,0,1,0.5877866649021191,0.5877866649021191,0,0,1.5041310111326693,0.9354407782106374,-0.255589831,2.0127193133334482,-0.750987815,-0.251869648,-0.353873595,0,1
1403,1403,2016,2016_chevrolet_sonic,chevrolet,0.001900786,0.16545562497518163,37631,0.821022864,2.733,1.8,1.38,3,Car,hatchback,ICE,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.504939627,0,0,US,US,0,1,0,0,0,1.0986122886681098,1.0986122886681098,0,0,-1.470865744,-1.582472428,-0.951780467,-1.7394567,0.7506987819694895,-0.251869648,-0.353873595,0,1
1404,1404,2016,2016_chevrolet_spark,chevrolet,0.001132106,0.14501437497824785,22413,0.6240749600591999,2.266,1.4,0.98,3.4,Car,hatchback,ICE,FWD,Korea,South Korea,10682.86,0,2016,0.739863657,0.758093753,858.8096875,857.3680252,0.000637392,0.000670314,2016,0,0,0,0.43248014121800527,0,0,US,US,0,1,0,0,0,1.2237754316221157,1.2237754316221157,0,0,-3.28999469,-2.481306081,-1.568039861,-2.636428086,1.118643938634504,-0.251869648,-0.353873595,0,857.3680252
1405,1405,2016,2016_chevrolet_sparkev,chevrolet,0.000299148,0.24998562496250212,2947,0.651111069,2.866,0,1.4,11.9,Car,hatchback,Electric,FWD,Korea,South Korea,10682.86,0,2016,0.739863657,0.758093753,858.8096875,857.3680252,0.000637392,0.000670314,2016,0,0,0.075,0.48848569434752265,1,0,US,US,0,1,0,0,0,0,0,2.4765384001174837,0,-3.008717619,-1.544688021,-1.083578652,-1.511999572,-2.478918669,4.2240639822644335,-0.353873595,0,857.3680252
1406,1406,2016,2016_chevrolet_ss,chevrolet,0.000103752,0.4599281249310108,2040,1.014156185,3.997,6.2,4.15,1.6,Car,sedan,ICE,RWD,Australia,Australia,14802.03,0,2016,1.055604731,1.226425643,1.420014237,1.63248323,0.784711392,0.921369255,2016,0,0,0,1.038278709031774,0,0,US,US,0,1,0,0,0,0.47000362924573563,0.47000362924573563,0,0,-0.069703481,1.3087868632165969,1.9161499335475407,0.080223267,-1.097237489,-0.251869648,-0.353873595,0,1.63248323
1407,1407,2016,2016_chevrolet_suburban,chevrolet,0.00242615,0.5204125,48032,1.252222142,5.775,5.3,3.55,1.55,SUV,suv,ICE,4X4,United States,Texas,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6147186147186147,0,0,US,US,0,1,1,0,0,0.4382549309311553,0.4382549309311553,0,0,1.328815928309606,0.8987133123340043,-0.169132516,1.8417434467179505,-1.190569915,-0.251869648,-0.353873595,0,1
1408,1408,2016,2016_chevrolet_tahoe,chevrolet,0.004227528,0.4641249999303813,83695,1.140416594,5.602,5.3,3.55,1.8,SUV,suv,ICE,4X4,United States,Texas,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6337022491967154,0,0,US,US,0,1,1,0,0,0.5877866649021191,0.5877866649021191,0,0,0.708516713,0.8987133123340043,-0.048132049,1.6961544699061366,-0.750987815,-0.251869648,-0.353873595,0,1
1409,1409,2016,2016_chevrolet_traverse,chevrolet,0.003828593,0.34567437494814884,75797,1.110447846,4.713,3.6,2.81,1.8,SUV,suv,ICE,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5962232123912582,0,0,US,US,0,1,1,0,0,0.5877866649021191,0.5877866649021191,0,0,0.5318952320282255,0.2848581371036211,-0.290669794,0.8689974232917317,-0.750987815,-0.251869648,-0.353873595,0,1
1410,1410,2016,2016_chevrolet_trax,chevrolet,0.003265596,0.21527499996770874,64651,0.811616615,2.805,1.4,1.38,2.9,Car,wagon,ICE,FWD,Korea,South Korea,10682.86,0,2016,0.739863657,0.758093753,858.8096875,857.3680252,0.000637392,0.000670314,2016,0,0,0,0.49197860962566836,0,0,US,US,0,1,0,0,0,1.0647107369924282,1.0647107369924282,0,0,-1.547289714,-1.582472428,-1.055232551,-1.614982114,0.65103756,-0.251869648,-0.353873595,0,857.3680252
1411,1411,2016,2016_chevrolet_volthybrid,chevrolet,0.000280594,0.3275537499508669,5533,0.891977721,3.543,1.5,1.49,4.2,Car,hatchback,Hybrid,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0.075,0.4205475585661868,0,1,US,US,0,1,0,0,0,1.4350845252893227,0,0,1.4350845252893227,-0.921107469,-1.38107983,-1.679350038,-0.496924276,1.7398344563789638,-0.251869648,3.0316322725752713,0,1
1412,1412,2016,2016_chrysler_200,chrysler,0.002746745,0.2536887499619467,54379,0.982866604,3.473,3,2.395,2.55,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.689605528,0,0,US,US,0,1,0,0,0,0.9360933591703348,0.9360933591703348,0,0,-0.277553884,-0.134775318,0.28820150849693804,-0.592445426,0.2729379047353386,-0.251869648,-0.353873595,0,1
1413,1413,2016,2016_chrysler_300,chrysler,0.002324674,0.3728306249440754,46023,1.0343749338000001,4.029,3.6,3,2.1,Car,sedan,ICE,RWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.7446016381236039,0,0,US,US,0,1,0,0,0,0.7419373447293773,0.7419373447293773,0,0,0.06122207,0.456669657,0.593460391,0.11839393864314351,-0.297827286,-0.251869648,-0.353873595,0,1.248004
1414,1414,2016,2016_chrysler_towncountry,chrysler,0.003535526,0.3371818749494227,69995,1.24637492,4.652,3.6,2.83,2,Van,mini-van,ICE,FWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.6083404987102321,0,0,US,US,0,1,0,1,0,0.6931471805599453,0.6931471805599453,0,0,1.2977737108675331,0.30348212299608585,-0.210626404,0.8066376012093025,-0.441256926,-0.251869648,-0.353873595,0,1.248004
1415,1415,2016,2016_dodge_challenger,dodge,0.002799934,0.37520062494371986,55432,1.179154091,4.202,5.7,3.75,1.8,Car,coupe,ICE,RWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.8924321751546882,0,0,US,US,0,1,0,0,0,0.5877866649021191,0.5877866649021191,0,0,0.9300622103266476,1.0426381521347123,1.313947893591055,0.3196431268286725,-0.750987815,-0.251869648,-0.353873595,0,1.248004
1416,1416,2016,2016_dodge_charger,dodge,0.003832836,0.3159506249526074,75881,1.0411457667000001,4.188,5.7,3.7,2,Car,sedan,ICE,RWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.8834765998089781,0,0,US,US,0,1,0,0,0,0.6931471805599453,0.6931471805599453,0,0,0.10449488627670746,1.0073896899602106,1.2738231982522927,0.3036680428447937,-0.441256926,-0.251869648,-0.353873595,0,1.248004
1417,1417,2016,2016_dodge_dart,dodge,0.001937962,0.19152562497127118,38367,0.919499941,3.165,2,1.6,2.7,Car,sedan,ICE,FWD,United States,Illinois,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5055292259083729,0,0,US,US,0,1,0,0,0,0.9932517730102834,0.9932517730102834,0,0,-0.719557607,-1.194038456,-0.947137782,-1.036976473,0.440967894,-0.251869648,-0.353873595,0,1
1418,1418,2016,2016_dodge_durango,dodge,0.001822594,0.3653256249452011,36083,1.194624924,4.913,3.6,2.95,2.1,SUV,suv,ICE,AWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6004477915733768,0,0,US,US,0,1,1,0,0,0.7419373447293773,0.7419373447293773,0,0,1.0165148264788788,0.4125346513623596,-0.262580183,1.067937973657876,-0.297827286,-0.251869648,-0.353873595,0,1
1419,1419,2016,2016_dodge_grandcaravan,dodge,0.005366909,0.279413125,106252,1.24637492,4.51,3.6,2.83,2,Van,mini-van,ICE,FWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.6274944567627495,0,0,US,US,0,1,0,1,0,0.6931471805599453,0.6931471805599453,0,0,1.2977737108675331,0.30348212299608585,-0.087296594,0.658245936,-0.441256926,-0.251869648,-0.353873595,0,1.248004
1420,1420,2016,2016_dodge_journey,dodge,0.003820814,0.25966312496105054,75643,1.118324928,4.054,3.6,2.83,1.9,SUV,suv,ICE,FWD,Mexico,Mexico,2468.405,0,2016,0.45252983,0.5253505,8.446043143,8.325894819,0.024246057,0.033148767,2016,0,0,0,0.6980759743463246,0,0,US,US,0,1,1,0,0,0.6418538861723947,0.6418538861723947,0,0,0.5787765728182511,0.30348212299608585,0.33677027786035474,0.14800442131674596,-0.59204508,-0.251869648,-0.353873595,0,8.325894819
1427,1427,2016,2016_fiat_500,fiat,0.000360058,0.19453749997081937,7096,0.712541621,2.366,1.4,1.01,3,Car,hatchback,ICE,FWD,Mexico,Mexico,2468.405,0,2016,0.45252983,0.5253505,8.446043143,8.325894819,0.024246057,0.033148767,2016,0,0,0,0.4268808114961961,0,0,EU,EU,1,0,0,0,0,1.0986122886681098,1.0986122886681098,0,0,-2.410756041,-2.402125077,-1.619884255,-2.429711365,0.7506987819694895,-0.251869648,-0.353873595,0,8.325894819
1429,1429,2016,2016_fiat_500x,fiat,0.000700538,0.230433125,13869,0.9254054963296001,3.095,2.4,1.8,2.5,Car,wagon,ICE,FWD,Italy,Italy,8284.006,0,2016,0.775434334,0.819369722,0.700544,0.738495,0.858330678,0.909101269,2016,0,0,0,0.5815831987075929,0,0,EU,EU,1,0,0,0,0,0.9162907318741551,0.9162907318741551,0,0,-0.677096951,-0.884743619,-0.389576369,-1.144034314,0.2147236362941152,-0.251869648,-0.353873595,0,0.738495
1430,1430,2016,2016_ford_cmaxhybrid,ford,0.000720338,0.2534912499619763,14261,0.9897610477663998,3.64,2,1.88,4,Car,wagon,Hybrid,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0.04007,0.5164835164835164,0,1,US,US,0,1,0,0,0,1.3862943611198906,0,0,1.3862943611198906,-0.231192702,-0.770552976,-0.861851378,-0.367633084,1.5964048158686546,-0.251869648,2.9165314654964183,0,1
1431,1431,2016,2016_ford_edge,ford,0.004544638,0.333626875,89973,1.1207624282711999,3.9935,2,2.45,2.3,SUV,suv,ICE,AWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.6134969325153374,0,0,US,US,0,1,1,0,0,0.8329091229351039,0.8329091229351039,0,0,0.5932167435393674,-0.075153188,-0.177046935,0.076029824,-0.030395322,-0.251869648,-0.353873595,0,1.248004
1432,1432,2016,2016_ford_escape,ford,0.008666246,0.2719574999592064,171571,1.01170688,3.502,2,1.78,2.5,SUV,suv,ICE,FWD,United States,Kentucky,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.508280982,0,0,US,US,0,1,1,0,0,0.9162907318741551,0.9162907318741551,0,0,-0.085740796,-0.914084383,-0.925540972,-0.552640854,0.2147236362941152,-0.251869648,-0.353873595,0,1
1433,1433,2016,2016_ford_eseries,ford,0.000733625,0.2890906249566364,14524,1.588915871,4.847,6.8,3.05,1.2,Van,full-size,ICE,RWD,United States,Ohio,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.629255209,0,0,US,US,0,1,0,1,0,0.1823215567939546,0.1823215567939546,0,0,2.9081966235064827,0.5000751243527717,-0.076148899,1.003197270806291,-1.942943523,-0.251869648,-0.353873595,0,1
1434,1434,2016,2016_ford_expedition,ford,0.001570188,0.5445568749183165,31086,1.3132499159520001,5.562,3.5,3.65,1.8,SUV,suv,ICE,4X2,United States,Kentucky,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6562387630348795,0,0,US,US,0,1,1,0,0,0.5877866649021191,0.5877866649021191,0,0,1.644418676053457,0.9716616421750761,0.090894041,1.6618525290323056,-0.750987815,-0.251869648,-0.353873595,0,1
1435,1435,2016,2016_ford_explorer,ford,0.008982041,0.3298249999505263,177823,1.242129087,4.633,3.5,2.9,1.9,SUV,suv,ICE,AWD,United States,Illinois,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6259443125404706,0,0,US,US,0,1,1,0,0,0.6418538861723947,0.6418538861723947,0,0,1.275141676769735,0.36764516503586886,-0.097136806,0.7870469455525846,-0.59204508,-0.251869648,-0.353873595,0,1
1436,1436,2016,2016_ford_f150,ford,0.020751741599999998,0.3544631249468305,410835,1.558883234,4.539,3.5,3.65,1.8,Truck,pickup,ICE,4X2,United States,Missouri,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.8041418814716899,0,0,US,US,0,1,0,0,1,0.5877866649021191,0.5877866649021191,0,0,2.7816361082203924,0.9716616421750761,0.8995019628205749,0.6889273644444915,-0.750987815,-0.251869648,-0.353873595,0,1
1437,1437,2016,2016_ford_f250,ford,0.005508895,0.38685312489999996,109063,1.7978693293808001,6.547,6.2,3.85,1.4,Truck,pickup,ICE,4X4,United States,Kentucky,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5880555979838095,0,0,US,US,0,1,0,0,1,0.3364722366212129,0.3364722366212129,0,0,3.7276277642485733,1.1117466406720087,-0.345545912,2.4423388187315376,-1.489782994,-0.251869648,-0.353873595,0,1
1440,1440,2016,2016_ford_fiesta,ford,0.002225117,0.15760499997635924,44052,0.90010272,2.5575,1.6,1.2,3.1,Car,hatchback,ICE,FWD,Mexico,Mexico,2468.405,0,2016,0.45252983,0.5253505,8.446043143,8.325894819,0.024246057,0.033148767,2016,0,0,0,0.469208211,0,0,US,US,0,1,0,0,0,1.1314021114911006,1.1314021114911006,0,0,-0.860966916,-1.949483236,-1.24376205,-2.057156143,0.8470918271653659,-0.251869648,-0.353873595,0,8.325894819
1441,1441,2016,2016_ford_flex,ford,0.000761909,0.33821874994926715,15084,1.2444332536896001,4.439,3.5,2.87,1.9,Car,wagon,ICE,FWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.6465420139671098,0,0,US,US,0,1,0,0,0,0.6418538861723947,0.6418538861723947,0,0,1.2874334129815463,0.34033846139764945,0.031669996,0.582288618,-0.59204508,-0.251869648,-0.353873595,0,1.248004
1442,1442,2016,2016_ford_focus,ford,0.007159699,0.187773125,141745,0.998982575,2.96,2,1.6,3,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5405405405405406,0,0,US,US,0,1,0,0,0,1.0986122886681098,1.0986122886681098,0,0,-0.16968553,-1.194038456,-0.680731023,-1.357519759,0.7506987819694895,-0.251869648,-0.353873595,0,1
1444,1444,2016,2016_ford_fusion,ford,0.007896254,0.24016,156327,1.111593679,3.431,2,1.81,2.6,Car,sedan,ICE,FWD,Mexico,Mexico,2468.405,0,2016,0.45252983,0.5253505,8.446043143,8.325894819,0.024246057,0.033148767,2016,0,0,0,0.5275429903818128,0,0,US,US,0,1,0,0,0,0.9555114450274363,0.9555114450274363,0,0,0.5387354176853144,-0.870195266,-0.777561696,-0.650686656,0.33002172729044543,-0.251869648,-0.353873595,0,8.325894819
1445,1445,2016,2016_ford_fusionhybrid,ford,0.001142359,0.2614899999607765,22616,1.1121735399319999,3.639,2,1.88,4.2,Car,sedan,Hybrid,FWD,Mexico,Mexico,2468.405,0,2016,0.45252983,0.5253505,8.446043143,8.325894819,0.024246057,0.033148767,2016,0,0,0.04007,0.5166254465512503,0,1,US,US,0,1,0,0,0,1.4350845252893227,0,0,1.4350845252893227,0.5421942797153357,-0.770552976,-0.860758269,-0.368948323,1.7398344563789638,-0.251869648,3.0316322725752713,0,8.325894819
1446,1446,2016,2016_ford_mustang,ford,0.004247834,0.3199006249520149,84097,1.0709561814588002,3.705,3.7,3.1,2.1,Car,coupe,ICE,RWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.8367071524966262,0,0,US,US,0,1,0,0,0,0.7419373447293773,0.7419373447293773,0,0,0.2917271031299918,0.542774781,1.0574369427581347,-0.282908476,-0.297827286,-0.251869648,-0.353873595,0,1
1447,1447,2016,2016_ford_taurus,ford,0.001531498,0.2872143749569178,30320,1.2075367282732001,3.969,3.5,2.88,2.1,Car,sedan,ICE,FWD,United States,Illinois,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.7256235827664399,0,0,US,US,0,1,0,0,0,0.7419373447293773,0.7419373447293773,0,0,1.0878144931686404,0.3494722827931391,0.4907469704499936,0.046572406,-0.297827286,-0.251869648,-0.353873595,0,1
1448,1448,2016,2016_ford_transit,ford,0.005444242,0.3563887499465416,107783,1.607099897,5.592,3.5,2.75,1.6,Van,full-size,ICE,RWD,United States,Missouri,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.49177396280400576,0,0,US,US,0,1,0,1,0,0.47000362924573563,0.47000362924573563,0,0,2.9836683749664155,0.22818030374897788,-1.056887766,1.687602001371954,-1.097237489,-0.251869648,-0.353873595,0,1
1449,1449,2016,2016_ford_transitconnect,ford,0.001684445,0.2389749999641537,33348,1.015624241,3.618,2.5,1.69,2.3,Van,mini-van,ICE,FWD,Spain,Valencia,7437.157,0,2016,0.711344644,0.737340106,0.642644,0.664562,0.787389601,0.818088353,2016,0,0,0,0.4671088999447208,0,0,US,US,0,1,0,1,0,0.8329091229351039,0.8329091229351039,0,0,-0.06010965,-1.050332456,-1.261601843,-0.396652169,-0.030395322,-0.251869648,-0.353873595,0,0.664562
1450,1450,2016,2016_gmc_acadia,gmc,0.002703002,0.3938890624409166,53513,1.1002165962528003,4.656,3.6,2.81,1.8,SUV,suv,ICE,FWD,United States,Michigan,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6035223367697595,0,0,US,US,0,1,1,0,0,0.5877866649021191,0.5877866649021191,0,0,0.47050383146432967,0.2848581371036211,-0.24226123,0.8107517530441788,-0.750987815,-0.251869648,-0.353873595,0,1
1451,1451,2016,2016_gmc_canyon,gmc,0.001735462,0.31629624995255556,34358,1.237524921,4.123,2.8,2,2.1,Truck,pickup,ICE,4X2,United States,Missouri,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.4850836769342711,0,0,US,US,0,1,0,0,1,0.7419373447293773,0.7419373447293773,0,0,1.2505119826668003,-0.60806996,-1.11138261,0.22879153149610262,-0.297827286,-0.251869648,-0.353873595,0,1
1452,1452,2016,2016_gmc_savana,gmc,0.000778195,0.33740406244938936,15370,1.3425499140768002,5.565,6,2.85,1.2,Van,full-size,ICE,RWD,United States,Missouri,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5121293800539083,0,0,US,US,0,1,0,1,0,0.1823215567939546,0.1823215567939546,0,0,1.7907672423025403,0.32197495297039835,-0.895532604,1.6644337182915123,-1.942943523,-0.251869648,-0.353873595,0,1
1453,1453,2016,2016_gmc_sierra,gmc,0.008471122,0.4050971874392354,167708,1.327777693,6.199,6,3.6,1.8,Truck,pickup,ICE,4X2,United States,Indiana,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5807388288433618,0,0,US,US,0,1,0,0,1,0.5877866649021191,0.5877866649021191,0,0,1.7173861306967415,0.9354407782106374,-0.395356552,2.1808880339697376,-0.750987815,-0.251869648,-0.353873595,0,1
1454,1454,2016,2016_gmc_terrain,gmc,0.003207305,0.3043474999543479,63497,0.937805496,3.904,2.4,1.82,2.3,SUV,suv,ICE,FWD,Canada,Canada,2079.297,0,2016,0.910554611,0.975928577,1.207045,1.248004,0.686892121,0.763167896,2016,0,0,0,0.46618852459016397,0,0,US,US,0,1,1,0,0,0.8329091229351039,0.8329091229351039,0,0,-0.588816483,-0.85572707,-1.269448421,-0.032469908,-0.030395322,-0.251869648,-0.353873595,0,1.248004
1455,1455,2016,2016_gmc_yukon,gmc,0.002153189,0.5067356249239896,42628,1.1398575659380001,5.482,5.3,3.55,1.7,SUV,suv,ICE,4X2,United States,Texas,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6475738781466618,0,0,US,US,0,1,1,0,0,0.5306282510621704,0.5306282510621704,0,0,0.7052647556265587,0.8987133123340043,0.03801431,1.5925023067598847,-0.919017804,-0.251869648,-0.353873595,0,1
1456,1456,2016,2016_gmc_yukonxl,gmc,0.001508213,0.5333981249199902,29859,1.2538992253060002,5.749,5.3,3.55,1.7,SUV,suv,ICE,4X2,United States,Texas,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6174986954252913,0,0,US,US,0,1,1,0,0,0.5306282510621704,0.5306282510621704,0,0,1.3376926208578404,0.8987133123340043,-0.151180796,1.8201437572577972,-0.919017804,-0.251869648,-0.353873595,0,1
1457,1457,2016,2016_honda_accord,honda,0.012885338,0.26514374996022844,255099,0.9731943821600001,3.342,2.4,1.85,3,Car,sedan,ICE,FWD,United States,Ohio,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5535607420706165,0,0,OTHER,OTHER,0,0,0,0,0,1.0986122886681098,1.0986122886681098,0,0,-0.343145145,-0.812794707,-0.586038452,-0.776495335,0.7506987819694895,-0.251869648,-0.353873595,0,1
1458,1458,2016,2016_honda_civic,honda,0.016116132,0.21922499996711622,319061,0.896308276,2.888,1.5,1.74,3.5,Car,sedan,ICE,FWD,United States,Indiana,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6024930747922438,0,0,OTHER,OTHER,0,0,0,0,0,1.252762968495368,1.252762968495368,0,0,-0.888985211,-0.973768111,-0.249051834,-1.475395314,1.2038593107035895,-0.251869648,-0.353873595,0,1
1459,1459,2016,2016_honda_crv,honda,0.016567601,0.2705256249594212,327999,0.8920166095776001,3.472,2.4,1.85,2.9,SUV,suv,ICE,FWD,United States,Ohio,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5328341013824885,0,0,OTHER,OTHER,0,0,1,0,0,1.0647107369924282,1.0647107369924282,0,0,-0.920818314,-0.812794707,-0.737858509,-0.593823919,0.65103756,-0.251869648,-0.353873595,0,1
1460,1460,2016,2016_honda_crzhybrid,honda,5.883932651021087e-05,0.2186324999672051,1159,0.7682464786100001,2.685,1.5,1.3,3.4,Car,hatchback,Hybrid,FWD,Japan,Japan,10286.19,0,2016,0.969911657,0.854645559,105.5195019,103.449739,0.008915211,0.007060617,2016,0,0,0,0.48417132216014896,0,1,OTHER,OTHER,0,0,0,0,0,1.2237754316221157,0,0,1.2237754316221157,-1.91152252,-1.739293407,-1.118872252,-1.824275138,1.118643938634504,-0.251869648,2.533133289465997,0,103.449739
1461,1461,2016,2016_honda_fit,honda,0.002699366,0.18367499997244874,53441,0.7444443968000001,2.63,1.5,1.3,3.5,Car,hatchback,ICE,FWD,Japan,Japan,10286.19,0,2016,0.969911657,0.854645559,105.5195019,103.449739,0.008915211,0.007060617,2016,0,0,0,0.4942965779467681,0,0,OTHER,OTHER,0,0,0,0,0,1.252762968495368,1.252762968495368,0,0,-2.120259406,-1.739293407,-1.036532387,-1.92334729,1.2038593107035895,-0.251869648,-0.353873595,0,103.449739
1462,1462,2016,2016_honda_hrv,honda,0.00373939,0.21048562496842715,74031,0.8196652253191999,2.933,1.8,1.41,2.9,Car,wagon,ICE,FWD,Mexico,Mexico,2468.405,0,2016,0.45252983,0.5253505,8.446043143,8.325894819,0.024246057,0.033148767,2016,0,0,0,0.4807364473235595,0,0,OTHER,OTHER,0,0,0,0,0,1.0647107369924282,1.0647107369924282,0,0,-1.481842067,-1.525997757,-1.147196747,-1.401383638,0.65103756,-0.251869648,-0.353873595,0,8.325894819
1463,1463,2016,2016_honda_odyssey,honda,0.006117907,0.3574749999463787,121120,1.2892603341539999,4.528,3.5,2.48,2.2,Van,mini-van,ICE,FWD,United States,Alabama,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.5477031802120141,0,0,OTHER,OTHER,0,0,0,1,0,0.7884573603642703,0.7884573603642703,0,0,1.5221427032325598,-0.043193715,-0.628360316,0.6773127190600372,-0.161071257,-0.251869648,-0.353873595,0,1
1464,1464,2016,2016_honda_pilot,honda,0.006023047,0.367893125,119242,1.061645765,4.18,3.5,2.8,2.2,SUV,suv,ICE,AWD,United States,Alabama,1853.802,1,2016,1,1,1,1,1,1,2016,0,0,0,0.6698564593301436,0,0,OTHER,OTHER,0,0,1,0,0,0.7884573603642703,0.7884573603642703,0,0,0.23381615909161885,0.2754963767293219,0.17260483402714863,0.2945154294154206,-0.161071257,-0.251869648,-0.353873595,0,1
1465,1465,2016,2016_hyundai_accent,hyundai,0.003027991,0.15548187497667773,59947,0.7526249518320001,2.489,1.6,1.37,3.1,Car,sedan,ICE,FWD,Korea,South Korea,10682.86,0,2016,0.739863657,0.758093753,858.8096875,857.3680252,0.000637392,0.000670314,2016,0,0,0,0.5504218561671355,0,0,OTHER,OTHER,0,0,0,0,0,1.1314021114911006,1.1314021114911006,0,0,-2.047775135,-1.601570483,-0.608661426,-2.187114329,0.8470918271653659,-0.251869648,-0.353873595,0,857.3680252
1466,1466,2016,2016_hyundai_azera,hyundai,0.000189825,0.3624124999456381,3751,0.9846416036496001,3.7775,3.3,2.93,2.3,Car,sedan,ICE,FWD,Korea,South Korea,10682.86,0,2016,0.739863657,0.758093753,858.8096875,857.3680252,0.000637392,0.000670314,2016,0,0,0,0.7756452680344144,0,0,OTHER,OTHER,0,0,0,0,0,0.8329091229351039,0.8329091229351039,0,0,-0.265587016,0.39467083414720017,0.755960618,-0.190144032,-0.030395322,-0.251869648,-0.353873595,0,857.3680252
1467,1467,2016,2016_hyundai_elantra,hyundai,0.002615062,0.19725312497041203,51772,0.869381194,2.818,1.8,1.45,3.1,Car,sedan,ICE,FWD,Korea,South Korea,10682.86,0,2016,0.739863657,0.758093753,858.8096875,857.3680252,0.000637392,0.000670314,2016,0,0,0,0.5145493257629524,0,0,OTHER,OTHER,0,0,0,0,0,1.1314021114911006,1.1314021114911006,0,0,-1.091290496,-1.452539232,-0.876778034,-1.592848481,0.8470918271653659,-0.251869648,-0.353873595,0,857.3680252
