product_ids,market_ids,market_year,firm_ids,prices,subsidy,costs,markups,shares,sales,size,weight,engine_size,hp,hpwt,mpg,vehicle_type,body_type,engine_type,drive_type,ev,hybrid,distw,home_mkt,ppp,ppp_lag1,rer,rer_lag1,xrx,xrx_lag1,product_year,old_model,next_model,plant_country,plant_location,owner_ids,pricer_ids
2018_toyota_corollaim,2018,2018,toyota,,,0.13078266049798373,0.2649156441689365,0.000327298,15899,0.820531197486,2.943,1.8,1.37,0.4655113829425756,3.0,Car,hatchback,ICE,FWD,0,0,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_highlander,2018,2018,toyota,,,0.32378763257417065,0.1360006360397753,0.004160934,202124,1.01329854626,4.4625,3.5,2.95,0.6610644257703081,2.3,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Indiana,toyota,toyota
2018_toyota_highlanderhybrid,2018,2018,toyota,,,0.3344551801041073,0.1548935212175846,0.000252673,12274,1.01329854626,4.464,3.5,3.06,0.6854838709677419,2.8,SUV,suv,Hybrid,AWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Indiana,toyota,toyota
2018_toyota_landcruiser,2018,2018,toyota,,,0.736628469490584,0.0770966696642906,5.127983643481991e-05,2491,1.055708265768,5.815,5.7,3.81,0.6552020636285468,1.5,SUV,suv,ICE,AWD,0,0,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_miraihybrid,2018,2018,toyota,,,0.4957949422176898,0.0999886860388023,9.33449581532268e-05,1144,0.95581591105,4.075,0.0,1.51,0.3705521472392638,7.4,Car,sedan,ICE,FWD,0,0,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_priuschybrid,2018,2018,toyota,,,0.13798438050437248,0.3178087828220327,0.000156372,7596,0.7736555060415999,2.53,1.5,0.99,0.391304347826087,4.6,Car,hatchback,Hybrid,FWD,0,1,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_priushybrid,2018,2018,toyota,,,0.18914390148774032,0.25043289121186324,0.000860332,41792,0.8599936949603999,3.075,1.8,1.21,0.3934959349593495,5.2,Car,hatchback,Hybrid,FWD,0,1,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_priusprimehybrid,2018,2018,toyota,0.04502,4502.0,0.21129603688614967,0.22804546969566158,0.000299403,14544,0.8802061936668,3.375,1.8,1.21,0.3585185185185185,5.4,Car,hatchback,Hybrid,FWD,0,1,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_rav4,2018,2018,toyota,,,0.22059414871853378,0.18423000200028167,0.00757587,368010,0.925145774124,3.52,2.5,1.76,0.5,2.5,SUV,suv,ICE,FWD,0,0,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_rav4hybrid,2018,2018,toyota,,,0.20889141641952969,0.24412864199891657,0.000992659,48220,0.925145774124,3.925,2.5,1.94,0.4942675159235669,3.2,SUV,suv,Hybrid,AWD,0,1,10286.19,0,0.943267859,0.937019853,104.1586359,105.101901,0.008542299,0.008353857,2018,0,0,Japan,Japan,toyota,toyota
2018_toyota_sequoia,2018,2018,toyota,,,0.46075617327749124,0.10493536952387013,0.000181981,8840,1.1380200660556,5.985,5.7,3.81,0.6365914786967418,1.4,SUV,suv,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Indiana,toyota,toyota
2018_toyota_sienna,2018,2018,toyota,,,0.33381905149697644,0.13271414345072846,0.001349621,65560,1.0879763192584,4.59,3.5,2.96,0.644880174291939,2.2,Van,mini-van,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Indiana,toyota,toyota
2018_toyota_tacoma,2018,2018,toyota,,,0.26996075632177485,0.15503186782483402,0.003919253,190384,1.1086777068224,4.305,3.5,2.78,0.645760743321719,2.0,Truck,pickup,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Texas,toyota,toyota
2018_toyota_tundra,2018,2018,toyota,,,0.30478820446801536,0.13841735958026624,0.002083987,101233,1.2700770020484,5.47,5.7,3.81,0.696526508226691,1.5,Truck,pickup,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Texas,toyota,toyota
2018_toyota_yaris,2018,2018,toyota,,,0.11339331241054672,0.2942311832415919,3.272562665704275e-05,1581,0.7202673150140001,2.335,1.5,1.06,0.4539614561027837,3.2,Car,hatchback,ICE,FWD,0,0,7456.767,0,0.892997648,0.869977641,0.756166,0.770109,1.0545896,0.982797365,2018,0,0,France,France,toyota,toyota
2018_toyota_yarisia,2018,2018,toyota,,,0.10364398049307966,0.3115351638265495,0.000470453,22853,0.7953048102116,2.385,1.5,1.06,0.4444444444444445,3.4,Car,sedan,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Guanajuato,toyota,toyota
2018_volkswagen_atlas,2018,2018,volkswagen,,,0.2978728248094208,0.15139991221168833,0.001174207,57039,1.0782561809916,4.336,3.6,2.76,0.6365313653136531,2.0,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Tennessee,volkswagen,volkswagen
2018_volkswagen_beetle,2018,2018,volkswagen,,,0.16243512458022963,0.2319581102717848,0.000250347,12161,0.8428277238367999,3.02,2.0,1.74,0.5761589403973509,2.9,Car,hatchback,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_golf,2018,2018,volkswagen,,,0.15866045986362448,0.23625736908923375,9.23489948802096e-05,4486,0.8240332805952001,2.945,1.8,1.7,0.5772495755517827,2.9,Car,hatchback,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_golfalltrack,2018,2018,volkswagen,,,0.21471916323727036,0.1992481714456042,9.579668177081098e-05,4611,0.8859832766303998,3.373,1.8,1.7,0.5040023717758672,2.45,Car,wagon,ICE,AWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_golfr,2018,2018,volkswagen,,,0.32635535800136073,0.13089999673399297,6.8222150921314e-05,3314,0.8279666136768,3.3,2.0,2.92,0.8848484848484849,2.4,Car,hatchback,ICE,AWD,0,0,7595.452,0,0.868530632,0.841367336,0.735448,0.744783,1.025695167,0.950476842,2018,0,0,Germany,Germany,volkswagen,volkswagen
2018_volkswagen_golfsportwagen,2018,2018,volkswagen,,,0.17582575734914185,0.22169928092668673,7.450089444304024e-05,3619,0.8840166100896001,3.113,1.8,1.7,0.5460970125281079,2.8,Car,wagon,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_gti,2018,2018,volkswagen,,,0.23809215130467806,0.17211313612707316,0.00024905,12098,0.825999947136,3.062,2.0,2.2,0.7184846505551927,2.8,Car,hatchback,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_jetta,2018,2018,volkswagen,,,0.1528784793519784,0.23938116315789942,0.000562493,27324,0.8915277207200001,3.009,1.4,1.5,0.4985044865403789,3.2,Car,sedan,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_passat,2018,2018,volkswagen,,,0.22408972252693565,0.18537779120454811,0.000739121,35904,0.9621652161992,3.274,2.0,1.74,0.531459987782529,2.9,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2018,0,0,United States,Tennessee,volkswagen,volkswagen
2018_volkswagen_tiguan,2018,2018,volkswagen,,,0.21010040257305992,0.20641694545201736,0.001705183,82832,0.9306416071056,3.777,2.0,1.84,0.4871591209954991,2.4,SUV,suv,ICE,FWD,0,0,2468.405,0,0.482030666,0.47095575,9.276362832,8.913551853,0.025047917,0.024883382,2018,0,0,Mexico,Mexico,volkswagen,volkswagen
2018_volkswagen_tiguanlimited,2018,2018,volkswagen,,,0.16546585610223044,0.24557277113755832,0.000116826,5675,0.8628055003359999,3.547,2.0,2.0,0.563856780377784,2.25,SUV,suv,ICE,AWD,0,0,7595.452,0,0.868530632,0.841367336,0.735448,0.744783,1.025695167,0.950476842,2018,0,0,Germany,Germany,volkswagen,volkswagen
2018_volvo_s60,2018,2018,volvo,,,0.3237944092825027,0.11923458962773999,0.000151646,7351,1.0646221540863998,3.823,2.0,2.4,0.6277792309704421,2.6,Car,sedan,ICE,AWD,0,0,11183.43,0,0.618820525,0.597750978,4.094090094,4.040052463,0.093534542,0.088440988,2018,0,0,China,China,geely,volvo
2018_volvo_s90,2018,2018,volvo,,,0.4286694900981941,0.0970723425251812,0.000157527,7632,1.1047186792980002,4.047,2.0,2.5,0.6177415369409439,2.6,Car,sedan,ICE,AWD,0,0,11183.43,0,0.618820525,0.597750978,4.094090094,4.040052463,0.093534542,0.088440988,2018,0,0,China,China,geely,volvo
2018_volvo_v60,2018,2018,volvo,,,0.3358033569055094,0.11607072958523884,2.1660060916426948e-05,1029,1.04684021078,3.819,2.0,2.4,0.6284367635506677,2.6,Car,wagon,ICE,AWD,0,0,7302.655,0,0.905091803,0.87621913,0.766407,0.775634,1.068872247,0.989848258,2018,0,0,Belgium,Belgium,geely,volvo
2018_volvo_v60crosscountry,2018,2018,volvo,,,0.36817045386635194,0.10891087214026864,5.8244286078852685e-05,2788,1.0474138218543998,3.92,2.0,2.4,0.6122448979591837,2.5,Car,wagon,ICE,AWD,0,0,7302.655,0,0.905091803,0.87621913,0.766407,0.775634,1.068872247,0.989848258,2018,0,0,Belgium,Belgium,geely,volvo
2018_volvo_v90crosscountry,2018,2018,volvo,,,0.48303537001075436,0.08774881034663548,4.450048000661546e-05,2156,1.0907999301888,4.18,2.0,3.16,0.7559808612440192,2.5,Car,wagon,ICE,AWD,0,0,7440.511,0,1.019943894,1.035488491,8.865880997,8.852247004,0.117335835,0.121125903,2018,0,0,Sweden,Sweden,geely,volvo
2018_volvo_xc60,2018,2018,volvo,,,0.37917354739333825,0.1052740007743977,0.000444947,21614,1.0678596538791998,4.105,2.0,2.5,0.6090133982947624,2.3,SUV,suv,ICE,AWD,0,0,11183.43,0,0.618820525,0.597750978,4.094090094,4.040052463,0.093534542,0.088440988,2018,0,0,China,China,geely,volvo
2018_volvo_xc60hybrid,2018,2018,volvo,0.05002,5002.0,0.4850860950896863,0.08550596505760343,3.2808423941437546e-05,1585,1.0678596538791998,4.638,2.0,4.0,0.8624407072013799,2.6,SUV,suv,Hybrid,AWD,0,1,11183.43,0,0.618820525,0.597750978,4.094090094,4.040052463,0.093534542,0.088440988,2018,0,0,China,China,geely,volvo
2018_volvo_xc90,2018,2018,volvo,,,0.4460391181468414,0.09294506200575871,0.000491368,23869,1.1409770103108,4.466,2.0,2.5,0.5597850425436632,2.4,SUV,suv,ICE,AWD,0,0,7440.511,0,1.019943894,1.035488491,8.865880997,8.852247004,0.117335835,0.121125903,2018,0,0,Sweden,Sweden,geely,volvo
2018_volvo_xc90hybrid,2018,2018,volvo,0.05002,5002.0,0.6028766712848826,0.07361273731706942,2.136875552064517e-05,1022,1.1409770103108,5.105,2.0,4.0,0.7835455435847208,2.7,SUV,suv,Hybrid,AWD,0,1,7440.511,0,1.019943894,1.035488491,8.865880997,8.852247004,0.117335835,0.121125903,2018,0,0,Sweden,Sweden,geely,volvo
2019_acura_ilx,2019,2019,acura,,,0.21705096896429776,0.18119953991558338,0.000272468,13266,0.8932860539407999,3.123,2.4,2.01,0.6436119116234389,2.8,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,Ohio,honda,honda
2019_acura_mdx,2019,2019,acura,,,0.43305275038142665,0.10665030282151863,0.000801655,39350,1.0586624322456,4.1875,3.5,2.9,0.6925373134328358,2.25,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,Ohio,honda,honda
2019_acura_mdxhybrid,2019,2019,acura,,,0.4684689279089726,0.1002536534433404,3.2171390833486655e-05,1572,1.0586624322456,4.4785,3.0,3.21,0.7167578430277994,2.7,SUV,suv,Hybrid,AWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,Ohio,honda,honda
2019_acura_rdx,2019,2019,acura,,,0.34479431118539644,0.12676150032788863,0.000792814,38916,0.9703221601216,3.829,2.0,2.72,0.7103682423609298,2.4,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,Ohio,honda,honda
2019_acura_tlx,2019,2019,acura,,,0.3220732028350688,0.13345204506553,0.000353441,17349,0.966742993684,3.664,3.5,2.9,0.7914847161572052,2.4,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,Ohio,honda,honda
2019_alfaromeo_giulia,2019,2019,alfaromeo,,,0.3555816566899972,0.1128729337702584,0.00013461,6571,1.0106402130968,3.632,2.0,2.8,0.7709251101321585,2.6,Car,sedan,ICE,RWD,0,0,8284.006,0,0.724633611,0.80448865,0.647298,0.681219,0.811208857,0.950064499,2019,0,0,Italy,Italy,stellantis,stellantis_b
2019_alfaromeo_stelvio,2019,2019,alfaromeo,,,0.3687135214348715,0.11094846920141865,0.000145046,7074,0.9601763274376,4.044,2.0,2.8,0.6923837784371909,2.4,Car,wagon,ICE,AWD,0,0,8284.006,0,0.724633611,0.80448865,0.647298,0.681219,0.811208857,0.950064499,2019,0,0,Italy,Italy,stellantis,stellantis_b
2019_audi_a3,2019,2019,audi,,,0.3123045642675242,0.13381409528042518,0.000143817,7046,0.940874939784,3.417,2.0,1.84,0.5384840503365526,2.9,Car,sedan,ICE,FWD,0,0,8395.564,0,0.477524049,0.514753684,138.7971401,139.0924509,0.001642896,0.001905002,2019,0,0,Hungary,Hungary,volkswagen,audi
2019_audi_a4,2019,2019,audi,,,0.34854517291227216,0.1234349262063142,0.000427047,20962,1.0287193786064,3.45,2.0,1.88,0.544927536231884,3.0,Car,sedan,ICE,FWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_a4allroad,2019,2019,audi,,,0.4182284329095316,0.10824527329469476,2.0410213938643357e-05,971,1.033694378288,3.825,2.0,2.48,0.6483660130718953,2.5,Car,wagon,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_a5,2019,2019,audi,,,0.4001615826452176,0.11165532182460815,0.000259647,12745,1.0337061838428003,3.726,2.0,2.48,0.6655931293612453,2.7,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_a6,2019,2019,audi,,,0.4941587495004156,0.09482286149245435,0.000264332,12975,1.1218499282016,4.266,3.0,3.35,0.7852789498359118,2.5,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_a7,2019,2019,audi,,,0.6152548144594415,0.08314884422235723,8.478813006137236e-05,4142,1.1328499274976,4.332,3.0,3.35,0.7733148661126501,2.5,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_a8,2019,2019,audi,,,0.7164950329974678,0.07753149447816782,5.738478676103124e-05,2811,1.2159672832892,4.751,3.0,3.35,0.7051147126920648,2.2,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_etronev,2019,2019,audi,0.075,7500.0,0.6394806708170457,0.0776235497721762,9.156656107329314e-05,4421,1.156659648196,5.754,0.0,4.02,0.6986444212721584,7.4,SUV,suv,Electric,AWD,1,0,7302.655,0,0.823745167,0.905091803,0.735831999,0.766407,0.922161717,1.068872247,2019,0,0,Belgium,Belgium,volkswagen,audi
2019_audi_q3,2019,2019,audi,,,0.302875962416055,0.1355191255389559,0.000117222,5743,0.9774318818888,3.913,2.0,2.28,0.5826731408126756,2.2,SUV,suv,ICE,AWD,0,0,8395.564,0,0.477524049,0.514753684,138.7971401,139.0924509,0.001642896,0.001905002,2019,0,0,Hungary,Hungary,volkswagen,audi
2019_audi_q5,2019,2019,audi,,,0.4129577864641267,0.10802527388699201,0.000955284,46891,1.0748249312112,4.057,2.0,2.48,0.61128912989894,2.4,SUV,suv,ICE,AWD,0,0,2468.405,0,0.494629751,0.482030666,9.528366157,9.276362832,0.025676867,0.025047917,2019,0,0,Mexico,Mexico,volkswagen,audi
2019_audi_q7,2019,2019,audi,,,0.5041701756860142,0.09265939638642272,0.000674307,33099,1.2073027005104,4.927,3.0,3.29,0.6677491374061295,2.1,SUV,suv,ICE,AWD,0,0,8289.6,0,0.571007005,0.621183253,0.510067,0.526001,0.639227787,0.733589164,2019,0,0,Slovakia,Slovakia,volkswagen,audi
2019_audi_q8,2019,2019,audi,,,0.607109314480163,0.08261620056923964,0.000269874,13247,1.1768693691248,5.004,3.0,3.35,0.6694644284572343,1.9,SUV,suv,ICE,AWD,0,0,8289.6,0,0.571007005,0.621183253,0.510067,0.526001,0.639227787,0.733589164,2019,0,0,Slovakia,Slovakia,volkswagen,audi
2019_audi_rs5,2019,2019,audi,,,0.6337193393802418,0.07854222740664234,5.618617097741953e-05,2750,1.0448034053548,4.057,2.9,4.44,1.0944047325610056,2.0,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_s4,2019,2019,audi,,,0.4546116409889398,0.10003331672338625,5.6771016206107104e-05,2771,1.0325888228032,3.858,3.0,3.49,0.904613789528253,2.4,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_s5,2019,2019,audi,,,0.47535965405920283,0.09706525532237319,9.947858553031064e-05,4883,1.0381450724476,3.935,3.0,3.49,0.8869123252858958,2.4,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,volkswagen,audi
2019_audi_sq5,2019,2019,audi,,,0.4887415952827147,0.0939780912488088,0.000148332,7281,1.0765811810988,4.321,3.0,3.49,0.8076834066188383,2.1,SUV,suv,ICE,AWD,0,0,2468.405,0,0.494629751,0.482030666,9.528366157,9.276362832,0.025676867,0.025047917,2019,0,0,Mexico,Mexico,volkswagen,audi
2019_bmw_2series,2019,2019,bmw,,,0.2953607443624543,0.14566868743085595,3.124891709369866e-05,1511,0.9475048004708,3.549,2.0,2.48,0.6987883910960834,2.7,Car,coupe,ICE,RWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_2seriesm,2019,2019,bmw,,,0.39200408478840554,0.11520007309983855,2.4455967471308313e-05,1193,0.9540131333876,3.662,3.0,3.35,0.914800655379574,2.4,Car,coupe,ICE,RWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_3series,2019,2019,bmw,,,0.3400623610000359,0.13161115780555463,0.000484945,23804,1.0497207661512,3.772,2.0,2.55,0.676033934252386,2.8,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_4series,2019,2019,bmw,,,0.4296268721238695,0.10988823532938448,0.000361998,17769,1.0073874355272,3.8205,2.5,2.84,0.7433581991885878,2.5,Car,coupe,ICE,RWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_5series,2019,2019,bmw,,,0.461612492827985,0.10586161200104698,0.00048792,23950,1.1311124276088,3.8625,2.0,2.48,0.6420711974110033,2.7,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_5serieshybrid,2019,2019,bmw,0.04668,4668.0,0.44185291179598596,0.10727263713447452,0.000137926,6720,1.1311124276088,4.266,2.0,2.48,0.5813408345053914,2.9,Car,sedan,Hybrid,RWD,0,1,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_5seriesm,2019,2019,bmw,,,0.635091886619221,0.07964739753537864,9.780102844031848e-05,4788,1.1357624273112,4.372,4.4,4.56,1.0430009149130832,2.0,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_7series,2019,2019,bmw,,,0.8645887213738962,0.06672603753338706,0.000114903,5620,1.2252526993616,4.623,4.4,4.45,0.962578412286394,2.0,Car,sedan,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_i3ev,2019,2019,bmw,0.075,7500.0,0.36560288990160433,0.11259834000699225,3.5316211224947525e-05,1513,0.8827423046156,2.965,0.0,1.68,0.5666104553119731,11.3,Car,hatchback,Electric,RWD,1,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_i3hybrid,2019,2019,bmw,0.075,7500.0,0.39881372840646945,0.10914842717703198,6.302340941519318e-05,2935,0.8827423046156,3.269,0.7,1.68,0.5139186295503212,3.1,Car,hatchback,Hybrid,RWD,0,1,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_m4,2019,2019,bmw,,,0.6246996790920255,0.08175704477487969,2.5147687112601545e-05,1211,1.016031184974,3.8675,3.0,4.25,1.0989010989010988,1.95,Car,convertible,ICE,RWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_x1,2019,2019,bmw,,,0.2742984750622012,0.15324339049412256,0.000253583,12403,0.9878429923336,3.543,2.0,2.28,0.6435224386113463,2.6,SUV,suv,ICE,FWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_x2,2019,2019,bmw,,,0.3059225293265879,0.14046687347498102,9.89354740168416e-05,4817,0.9877582701167998,3.662,2.0,2.28,0.622610595303113,2.5,SUV,suv,ICE,AWD,0,0,7595.452,0,0.803497232,0.868530632,0.717745,0.735448,0.89949467,1.025695167,2019,0,0,Germany,Germany,bmw,bmw
2019_bmw_x3,2019,2019,bmw,,,0.3379701533892918,0.13181667415347603,0.001149779,56438,1.0869985415432,4.095,2.0,2.48,0.6056166056166057,2.55,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,South Carolina,bmw,bmw
2019_bmw_x4,2019,2019,bmw,,,0.4147983552438251,0.1129292947732324,0.000119056,5844,1.0963540965,4.146,2.0,2.45,0.5909310178485288,2.5,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,South Carolina,bmw,bmw
2019_bmw_x5,2019,2019,bmw,,,0.5093265202279923,0.09470529287558227,0.000806871,39606,1.1779436746116,4.813,3.0,3.35,0.6960315811344276,2.2,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,South Carolina,bmw,bmw
2019_bmw_x6,2019,2019,bmw,,,0.6716679512787332,0.07450250735408262,7.782269029813366e-05,3820,1.1493415931088,5.08,4.4,4.45,0.8759842519685039,1.9,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,South Carolina,bmw,bmw
2019_bmw_x7,2019,2019,bmw,,,0.6281409070111282,0.0829457644079222,0.000250622,12302,1.2325061711196,5.37,3.0,3.35,0.6238361266294227,2.2,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,South Carolina,bmw,bmw
2019_bmw_z4,2019,2019,bmw,,,0.4074317830305996,0.11553449846036032,3.030015381639059e-05,1476,0.9447770228676,3.287,2.0,2.55,0.7757833891086097,2.8,Car,convertible,ICE,RWD,0,0,8124.255,0,0.826543854,0.903906125,0.738332,0.765403,0.925294776,1.067472015,2019,0,0,Austria,Austria,bmw,bmw
2019_buick_cascada,2019,2019,buick,,,0.28310713696226947,0.1531878947405736,4.717760306109683e-05,2311,1.020802018002,3.979,1.6,2.0,0.5026388539834129,2.4,Car,convertible,ICE,FWD,0,0,8085.486,0,0.442404558,0.484098283,1.698557,1.748425837,0.115228275,0.134035509,2019,0,0,Poland,Poland,generalmotors,generalmotors
2019_buick_enclave,2019,2019,buick,,,0.37151497069825506,0.12957958883480833,0.000788372,38698,1.2669436689156002,4.4335,3.6,3.1,0.6992218337656478,2.1,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2019,0,0,United States,Michigan,generalmotors,generalmotors
2019_buick_encore,2019,2019,buick,,,0.1891270310669243,0.21820033525151575,0.001852771,90945,0.8197805030896,3.237,1.4,1.38,0.4263206672845226,2.7,SUV,suv,ICE,FWD,0,0,10682.86,0,0.727285686,0.77704046,847.5478288,854.8714223,0.000624088,0.000706296,2019,0,0,Korea,South Korea,generalmotors,generalmotors
