product_ids,market_ids,firm_ids,prices,shares,costs,markups,sales,size,weight,hp,mpg,vehicle_type,engine_type,plant_country
2020_landrover_rangeroverhybrid,2020,landrover,0.8786765845269173,0.000132875,0.8243798108864494,0.06179381,6606,1.195073535,5.515,3.98,1.9,SUV,Hybrid,Great Britain
2020_landrover_rangeroversport,2020,landrover,0.6868238023920665,0.00010217,0.6361600848451886,0.073765233,5069,1.165940203,4.87,3.55,2.1,SUV,ICE,Great Britain
2020_landrover_rangeroversporthybrid,2020,landrover,0.7234544051863102,0.000245494,0.6712394641475022,0.072174474,12205,1.165940203,5.43,3.98,1.9,SUV,Hybrid,Great Britain
2020_landrover_rangerovervelar,2020,landrover,0.5696058734504873,0.000268726,0.520738667,0.085791262,13360,1.107163818,4.471,3.4,2,SUV,ICE,Great Britain
2020_lexus_es,2020,lexus,0.3915353556169708,0.000543184,0.3409684333441982,0.12915033482248522,27005,0.9985457694263999,3.649,3.02,2.6,Car,ICE,Japan
2020_lexus_eshybrid,2020,lexus,0.39595392207902635,0.000137867,0.34150970453134805,0.13750139728837457,6766,0.9985457694263999,3.704,2.15,4.4,Car,Hybrid,Japan
2020_lexus_gs,2020,lexus,0.48315765085607243,4.572700365879269e-05,0.43055355769688947,0.10887562903325144,2256,0.9658360492976001,3.726,3.11,2.2,Car,ICE,Japan
2020_lexus_gx,2020,lexus,0.4853554870237271,0.000413106,0.43567705530761325,0.10235473388948269,20538,0.989848548,5.13,3.01,1.6,SUV,ICE,Japan
2020_lexus_is,2020,lexus,0.37555525514798205,0.000215696,0.3241738607140503,0.13681447331547966,10671,1.021329101,3.594,2.6,2.3,Car,ICE,Japan
2020_lexus_lc,2020,lexus,0.8512036324312345,1.0819743289367764e-05,0.797510348,0.063079248,509,0.9838499370336001,4.28,4.71,1.9,Car,ICE,Japan
2020_lexus_ls,2020,lexus,0.7204323804557851,5.186120533761571e-05,0.6674000767275994,0.073611771,2573,1.070574931,4.795,4.16,2.3,Car,ICE,Japan
2020_lexus_lx,2020,lexus,0.7919536324115456,6.372184269955785e-05,0.7389024244166921,0.06698777,3168,1.083333264,5.8,3.83,1.4,SUV,ICE,Japan
2020_lexus_nx,2020,lexus,0.35815571882071634,0.0006939,0.30689465894012213,0.14312506316911355,34498,1.064481182,3.94,2.35,2.5,Car,ICE,Japan
2020_lexus_nxhybrid,2020,lexus,0.3609945905372702,0.000142952,0.3085106000506616,0.14538719377621798,7107,1.064481182,4.18,1.94,3.1,Car,Hybrid,Japan
2020_lexus_rc,2020,lexus,0.4049971021438553,4.86914223835649e-05,0.3529879499577797,0.1284185785793645,2401,1.0354860448399998,3.748,2.6,2.3,Car,ICE,Japan
2020_lexus_rx,2020,lexus,0.44597758901991524,0.001310844,0.39699530441944914,0.10983126911850001,65170,0.9972568806199998,4.387,2.95,2.2,SUV,ICE,Canada
2020_lexus_rxhybrid,2020,lexus,0.46255293678431036,0.000241713,0.41372133540442946,0.10556975752734483,12017,0.9972568806199998,4.74,3.08,3,SUV,Hybrid,Canada
2020_lexus_ux,2020,lexus,0.2957921175635167,7.447193759178974e-05,0.24737678535538982,0.16368026506903266,3567,0.8899166097119999,3.307,1.69,3.3,Car,ICE,Japan
2020_lexus_uxhybrid,2020,lexus,0.31593894910035064,0.000198065,0.26591995606884333,0.15831853962272927,9803,0.8899166097119999,3.605,1.81,3.9,Car,Hybrid,Japan
2020_lincoln_aviator,2020,lincoln,0.502709235,0.000400072,0.45551935221902984,0.093871128,19890,1.2464259618954003,4.8305,4,2.05,SUV,ICE,United States
2020_lincoln_aviatorhybrid,2020,lincoln,0.6300463680609891,2.5235934279362785e-05,0.5815257506868454,0.077011185,1244,1.2442408925908002,4.897,4.94,2.3,SUV,Hybrid,United States
2020_lincoln_continental,2020,lincoln,0.5574261980214013,8.202590435522184e-05,0.5088965836548618,0.087060161,4054,1.151056871,4.396,3.35,2,Car,ICE,United States
2020_lincoln_corsair,2020,lincoln,0.4004640650480677,0.000433602,0.35377706373832474,0.11658224890700022,21557,1.040958267,3.851,2.5,2.4,SUV,ICE,United States
2020_lincoln_mkz,2020,lincoln,0.38920015468883773,0.000163267,0.3432906515938122,0.1179585941627638,8117,1.1228145114732002,3.739,2.45,2.3,Car,ICE,Mexico
2020_lincoln_mkzhybrid,2020,lincoln,0.36287190893047516,3.59950385950958e-05,0.3160453482907401,0.12904432524895953,1771,1.1228145114732002,3.871,1.88,4.1,Car,Hybrid,Mexico
2020_lincoln_nautilus,2020,lincoln,0.4669943973731125,0.000358053,0.4187988533552638,0.10320368785782695,17801,1.136041594,4.305,2.5,2.2,SUV,ICE,Canada
2020_lincoln_navigator,2020,lincoln,0.7352677745874537,0.000243382,0.6840764893655606,0.069622642,12100,1.367916579,5.7975,4.5,1.85,SUV,ICE,United States
2020_maserati_ghibli,2020,maserati,0.7050475272822028,1.2354688889271598e-05,0.6538723647337505,0.07258399,563,1.138865205,3.99,4.24,1.9,Car,ICE,Italy
2020_maserati_levante,2020,maserati,0.7691510821721289,2.095254882466657e-05,0.7197239301907137,0.064261955,1014,1.162847148,4.65,4.24,1.7,SUV,ICE,Italy
2020_mazda_3,2020,mazda,0.23443585788315874,0.000479201,0.19172631093757675,0.1821800953626648,23824,0.862147167,3.082,1.86,2.9,Car,ICE,Mexico
2020_mazda_6,2020,mazda,0.2587036322343451,0.00026201,0.21532949849713617,0.16765954680496617,12941,1.101333957,3.5095,2.185,2.75,Car,ICE,Japan
2020_mazda_cx3,2020,mazda,0.18901391041829674,8.813329617848203e-05,0.14799955927370798,0.21699117834143572,4358,0.8134499479392001,2.851,1.48,3.1,Car,ICE,Japan
2020_mazda_cx30,2020,mazda,0.2316885626735905,0.000556379,0.1903373886554022,0.17847740752073732,27661,0.84938189,3.252,1.86,2.8,SUV,ICE,Mexico
2020_mazda_cx5,2020,mazda,0.2585204792203739,0.002284814,0.21627081323679131,0.16342870054626185,113592,1.036043684,3.679,1.87,2.6,SUV,ICE,Japan
2020_mazda_cx9,2020,mazda,0.3360857806371846,0.000394339,0.29258324509132017,0.12943878632231337,19605,1.073159654,4.3065,2.5,2.35,SUV,ICE,Japan
2020_mazda_mx5miata,2020,mazda,0.2991804483219842,0.000132573,0.2544096662912423,0.14964474544325396,6591,0.7309048143332001,2.403,1.81,2.9,Car,ICE,Japan
2020_mercedesbenz_a,2020,mercedesbenz,0.31868624430991893,0.000206984,0.272937479,0.14355425,10271,0.975099938,3.395,1.88,2.8,Car,ICE,Mexico
2020_mercedesbenz_c,2020,mercedesbenz,0.5240465612251469,0.000479624,0.47078804014273234,0.10162936850096616,23845,1.0189666014528003,3.887,3.85,2.2,Car,ICE,Germany
2020_mercedesbenz_cla,2020,mercedesbenz,0.39171850863094204,0.000193241,0.34233299663863814,0.12607398145394377,9580,1.0094367409515999,3.494,2.615,2.5,Car,ICE,Hungary
2020_mercedesbenz_cls,2020,mercedesbenz,0.6634717931107363,4.405392992858168e-05,0.6079777531996454,0.083641898,2172,1.111569373,4.255,3.62,2.6,Car,ICE,Germany
2020_mercedesbenz_e,2020,mercedesbenz,0.6538562598772474,0.00037326,0.5987873046852034,0.084221806,18557,1.09416243,4.332,3.62,2.3,Car,ICE,Germany
2020_mercedesbenz_gla,2020,mercedesbenz,0.3136495364257104,0.000217334,0.27014528335255267,0.13870338712731356,10805,0.961280494,3.296,2.08,2.8,SUV,ICE,Germany
2020_mercedesbenz_glb,2020,mercedesbenz,0.3351700155673285,0.00042081,0.2907503182816586,0.13252885169481082,20921,1.0069999355519998,3.638,2.21,2.6,SUV,ICE,Mexico
2020_mercedesbenz_glc,2020,mercedesbenz,0.5448802165643728,0.000801572,0.4939775522498815,0.093419916,39851,1.0530207659400002,4.14,3.85,2.1,SUV,ICE,Germany
2020_mercedesbenz_glchybrid,2020,mercedesbenz,0.4752820712553101,2.3788138115469785e-05,0.42594741,0.10380080414398103,1069,1.0501561827900001,4.555,3.15,2.5,SUV,Hybrid,Germany
2020_mercedesbenz_gle,2020,mercedesbenz,0.5146599692591219,0.000699834,0.4642961785242122,0.09785838,34793,1.1455603433508004,4.696,2.55,2.2,SUV,ICE,Germany
2020_mercedesbenz_gls,2020,mercedesbenz,0.6886553325317788,0.000360789,0.6355550142506017,0.077107249,17937,1.2086457559800001,5.701,3.62,2.1,SUV,ICE,Germany
2020_mercedesbenz_metris,2020,mercedesbenz,0.2898396446094521,5.589202388207123e-05,0.24447842307349957,0.15650454442515985,2773,1.241105476,4.222,2.08,2.2,Van,ICE,Spain
2020_mercedesbenz_sl,2020,mercedesbenz,0.8333462135690408,2.9030948418967983e-05,0.7767763527230025,0.067882784,1415,1.0456929886311999,3.825,3.62,2.2,Car,ICE,Germany
2020_mercedesbenz_slc,2020,mercedesbenz,0.5747799460951741,3.831329361775697e-05,0.5215996001575414,0.092522967,1892,0.893138832,3.384,2.41,2.5,Car,ICE,Germany
2020_mini_cooper,2020,mini,0.278392581,0.00037153,0.23661641162360764,0.15006207933820995,18471,0.8349860576719998,3.12,1.89,2.9,Car,ICE,Great Britain
2020_mitsubishi_eclipsecross,2020,mitsubishi,0.23484795216459398,0.000179721,0.19211831654510342,0.1819459579087296,8935,0.856162445,3.373,1.52,2.6,Car,ICE,Japan
2020_mitsubishi_mirage,2020,mitsubishi,0.14418721024884118,0.000279227,0.10126496298032808,0.2976841510036641,13829,0.680599956,2.095,0.78,3.9,Car,ICE,Thailand
2020_mitsubishi_outlander,2020,mitsubishi,0.2517896059569316,0.000521441,0.21050488385838345,0.16396515631232958,25924,0.9150166081055999,3.472,1.66,2.6,SUV,ICE,Japan
2020_mitsubishi_outlandersport,2020,mitsubishi,0.22912442047799342,0.000497163,0.18653313345532865,0.18588715656677682,24717,0.851143696,3.153,1.48,2.6,Car,ICE,Japan
2020_nissan_370z,2020,nissan,0.3154352783119298,4.110917994964284e-05,0.2698332012772236,0.14456872826257217,2039,0.8444791126199999,3.3995,3.32,2.1,Car,ICE,Japan
2020_nissan_altima,2020,nissan,0.2700591191005606,0.002435047,0.2231939741599786,0.1735366133780916,121061,0.9765561875004002,3.338,1.88,3.1,Car,ICE,United States
2020_nissan_armada,2020,nissan,0.47894513153473445,0.0003487,0.4298535715315813,0.10249934026021698,17336,1.159104787,5.713,3.9,1.6,SUV,ICE,Japan
2020_nissan_frontier,2020,nissan,0.2758284390406539,0.000249879,0.23717176326495418,0.14014753485952997,12423,1.0389166,4.3855,3.1,1.95,Truck,ICE,United States
2020_nissan_kicks,2020,nissan,0.1895633694602104,0.000890356,0.14400284080380474,0.24034458126662958,44265,0.8137936979171999,2.707,1.22,3.3,Car,ICE,Mexico
2020_nissan_leafev,2020,nissan,0.33146116703441136,9.991213641321914e-05,0.2836985792835609,0.14409708436793106,4937,0.8636249447280001,3.7255,1.805,10.95,Car,Electric,United States
2020_nissan_maxima,2020,nissan,0.34565552561718077,0.00030634,0.29881259455259196,0.135519115,15230,0.980066604,3.6095,3,2.4,Car,ICE,United States
2020_nissan_murano,2020,nissan,0.3384667698188104,0.001087254,0.2946085069576336,0.12957922836754474,54054,1.0095221576128004,3.968,2.6,2.3,SUV,ICE,United States
2020_nissan_nv200,2020,nissan,0.21593740347206575,0.000293849,0.16001903517257465,0.2589563799526043,14609,0.8810436936132001,3.2805,1.31,2.5,Van,ICE,Mexico
2020_nissan_pathfinder,2020,nissan,0.33388794446952996,0.000828404,0.29056506126214005,0.1297527626408311,41185,1.0655589595819999,4.427,2.84,2.3,SUV,ICE,United States
2020_nissan_rogue,2020,nissan,0.2460660742703311,0.00299018,0.1995982388134802,0.18884291788148236,148660,0.927624941,3.551,1.7,2.9,Car,ICE,Japan
2020_nissan_roguesport,2020,nissan,0.2280255023941661,0.001145444,0.18149348356098222,0.20406497670049376,56947,0.867599944,3.433,1.41,2.8,Car,ICE,Japan
2020_nissan_sentra,2020,nissan,0.1865413447296853,0.001267638,0.14173110520930216,0.2402161278794098,63022,0.907156192,3.047,1.49,3.3,Car,ICE,Mexico
2020_nissan_titan,2020,nissan,0.3955189336708448,0.000190622,0.35165077958149493,0.11091290543844713,9477,1.2598540860360001,5.651,4,1.8,Truck,ICE,United States
2020_nissan_titanxd,2020,nissan,0.4422229522335053,1.6746518085147545e-05,0.3967117615008997,0.10291458302366556,822,1.343770747,6.491,4,1.8,Truck,ICE,United States
2020_nissan_versa,2020,nissan,0.15110123652625462,0.00074847,0.10684509090354519,0.2928906913016539,37211,0.841979113,2.65,1.22,3.5,Car,ICE,Mexico
2020_porsche_boxster,2020,porsche,0.6272990728514208,1.1567248229209927e-05,0.5767580251406542,0.080569301,550,0.9398193842959999,3.058,3,2.2,Car,ICE,Germany
2020_porsche_cayenne,2020,porsche,0.771989954,0.000224716,0.7204971069263973,0.066701447,11172,1.163999926,4.725,4.34,2,SUV,ICE,Slovakia
2020_porsche_cayennehybrid,2020,porsche,0.7912210203556608,2.2790958753143405e-05,0.7397100928123936,0.065103083,1116,1.163999926,5.265,4.55,2.1,SUV,Hybrid,Slovakia
2020_porsche_cayman,2020,porsche,0.608068006,1.7720940696297557e-05,0.5577791659029714,0.082702658,870,0.9398193842959999,3.065,3,2.2,Car,ICE,Germany
2020_porsche_macan,2020,porsche,0.5439644514945169,0.000316135,0.4968035173919451,0.086698559,15717,1.060606877,4.293,3.48,2,SUV,ICE,Germany
2020_porsche_panamera,2020,porsche,0.9844474500952957,6.014770776392484e-05,0.9305918517851717,0.054706423,2950,1.1762332580544002,4.386,4.4,2.1,Car,ICE,Germany
2020_ram_1500,2020,ram,0.3955189336708448,0.004673539,0.34726219636773936,0.12200866556559138,232350,1.327853387,4.994,3.05,2.1,Truck,ICE,United States
2020_ram_1500classic,2020,ram,0.33768836950943276,0.000974494,0.29184816607982006,0.13574706021473515,48448,1.262680475,4.933,3.95,1.7,Truck,ICE,Mexico
2020_ram_promaster,2020,ram,0.3113143354975774,0.000546262,0.26853249594338224,0.13742328789908262,27158,1.4484110184127998,4.662,2.8,2.1,Van,ICE,Mexico
2020_ram_promastercity,2020,ram,0.23928941275339602,0.000133659,0.18943616266033625,0.20833872054522082,6645,1.09921243,3.498,1.78,2.4,Van,ICE,Turkey
2020_subaru_ascent,2020,subaru,0.32834756579690066,0.001035762,0.2852162112001174,0.13135883767587342,51494,1.1712332583744003,4.451,2.6,2.3,SUV,ICE,United States
2020_subaru_brz,2020,subaru,0.27422585016840584,4.302294635815791e-05,0.2274781583592994,0.17047149924194976,2129,0.809189532,2.833,2.05,2.4,Car,ICE,Japan
2020_subaru_crosstrek,2020,subaru,0.2151590031626881,0.001271842,0.17047727405203883,0.2076684147716751,63231,0.9644582716080001,3.188,1.52,3,Car,ICE,Japan
2020_subaru_crosstrekhybrid,2020,subaru,0.3218456338009224,4.96677890425693e-05,0.2753216126350489,0.14455383662172325,2224,0.971783271,3.717,1.48,3.5,Car,Hybrid,Japan
2020_subaru_forester,2020,subaru,0.26552608200477296,0.003167788,0.21893684088948964,0.17546013093525706,157490,1.028106184,3.531,1.82,2.9,Car,ICE,Japan
2020_subaru_impreza,2020,subaru,0.20829076513876746,0.000789865,0.1639079458107954,0.21308107106142385,39269,0.992526325,3.104,1.52,3.1,Car,ICE,United States
2020_subaru_legacy,2020,subaru,0.24675289807272316,0.000483506,0.2008434764682444,0.18605423467386512,24038,1.0853610416480002,3.523,1.82,3,Car,ICE,United States
2020_subaru_outback,2020,subaru,0.3062776276133689,0.002542598,0.25835965682447043,0.15645272938246724,126408,1.089347153,3.73,1.82,2.9,Car,ICE,United States
2020_subaru_wrx,2020,subaru,0.3113143354975774,0.000408459,0.2650430955432175,0.14863189605581145,20307,0.9911811865644001,3.45,2.68,2.1,Car,ICE,Japan
2020_tesla_model3ev,2020,tesla,0.34789915003832816,0.00191602,0.2833203753681083,0.18562498546807377,95257,1.0548999324864001,3.624,2.83,13.1,Car,Electric,United States
2020_tesla_modelsev,2020,tesla,0.7325204793778854,0.000246399,0.6204047160410464,0.15305478344039833,12250,1.1732777026880001,4.883,5.18,11.1,Car,Electric,United States
2020_tesla_modelxev,2020,tesla,0.7783087328706898,0.000349525,0.653940105,0.15979343808630975,17377,1.231112421,5.421,5.18,9.6,SUV,Electric,United States
2020_tesla_modelyev,2020,tesla,0.48526391051674145,0.000933018,0.3759389420322342,0.22528971579215679,46386,1.088817986,4.416,3.46,12.1,SUV,Electric,United States
2020_toyota_4runner,2020,toyota,0.38984119,0.001852298,0.34094303773983464,0.12543095425109588,92089,1.003823547,4.675,2.7,1.7,SUV,ICE,Japan
2020_toyota_86,2020,toyota,0.27390533239395615,4.7194368061802406e-05,0.22538583714114666,0.17713965196933165,2339,0.809189532,2.817,2.05,2.4,Car,ICE,Japan
2020_toyota_avalon,2020,toyota,0.3862239182118054,0.000187268,0.33631938235593717,0.12921140691369756,9291,0.9903832699488001,3.638,3.01,2.5,Car,ICE,United States
2020_toyota_avalonhybrid,2020,toyota,0.3617272025931551,0.000113766,0.3115680754064607,0.13866562101802946,5656,0.9903832699488001,3.671,2.15,4.3,Car,Hybrid,United States
2020_toyota_camry,2020,toyota,0.2460660742703311,0.004708034,0.19851785096094426,0.19323355911774243,234065,0.9688527157711999,3.373,2.03,3.1,Car,ICE,United States
2020_toyota_camryhybrid,2020,toyota,0.27592001554763956,0.000589648,0.2281823068497893,0.17301285157983784,29315,0.9658360492976001,3.549,2.08,4.6,Car,Hybrid,United States
2020_toyota_chr,2020,toyota,0.21364799079742552,0.000722322,0.1668488443664446,0.21904791267311494,35911,0.847418001,3.3,1.44,2.9,Car,ICE,Turkey
2020_toyota_corolla,2020,toyota,0.2019261979032676,0.003150832,0.15584253161814365,0.22822034368814417,156647,0.887446471,3.045,1.39,3.3,Car,ICE,Japan
2020_toyota_corollahybrid,2020,toyota,0.21154173113675653,0.000179721,0.15425439928626317,0.27080865577987784,8935,0.887446471,2.85,1.21,5.2,Car,Hybrid,Japan
2020_toyota_highlander,2020,toyota,0.36996908822185987,0.002111711,0.32203522520084504,0.12956180542378262,104986,1.028638823,4.26,2.95,2.3,SUV,ICE,United States
2020_toyota_highlanderhybrid,2020,toyota,0.39011591975869386,0.000528038,0.3412096035014304,0.12536354908949737,26252,1.028638823,4.465,2.43,3.5,SUV,Hybrid,United States
2020_toyota_landcruiser,2020,toyota,0.7822007344175782,3.630616353304985e-05,0.7268618796325683,0.070747638,1805,1.055708266,5.815,3.81,1.4,SUV,ICE,Japan
2020_toyota_miraihybrid,2020,toyota,0.536180448,4.093421466049679e-05,0.48765891349373236,0.090494786,222,0.955815911,4.075,1.51,7.4,Car,ICE,Japan
2020_toyota_priushybrid,2020,toyota,0.24666132156573753,0.000426864,0.18937280644459692,0.23225576980407409,21222,0.8662499445599999,3.075,1.21,5.2,Car,Hybrid,Japan
2020_toyota_priusprimehybrid,2020,toyota,0.27289799081711447,0.000275263,0.21554949106467197,0.21014628792512882,13685,0.880206194,3.375,1.21,5.4,Car,Hybrid,Japan
2020_toyota_rav4,2020,toyota,0.26232090426027665,0.004639626,0.21643592905838127,0.1749192475959445,230664,0.917062441,3.49,2.03,3,SUV,ICE,Japan
2020_toyota_rav4hybrid,2020,toyota,0.27147855495883755,0.001874162,0.22568360171559884,0.16868718507133015,93176,0.917062441,3.755,2.19,4,SUV,Hybrid,Japan
2020_toyota_sequoia,2020,toyota,0.5261528208858158,0.000113183,0.474471964,0.098224043,5627,1.1380200660556001,5.8675,3.81,1.45,SUV,ICE,United States
2020_toyota_sienna,2020,toyota,0.37985935097630563,0.000765185,0.33292496249713743,0.12355728076336289,38042,1.087976319,4.605,2.96,2.1,Van,ICE,United States
2020_toyota_supra,2020,toyota,0.49442156121530234,7.291404033645744e-05,0.443022156,0.1039586644567203,3625,0.9559374388199999,3.397,3.35,2.6,Car,ICE,Austria
2020_toyota_tacoma,2020,toyota,0.3179536322540341,0.003618809,0.27150083673488185,0.1460992761423718,179913,1.1086777068223999,4.315,2.78,2,Truck,ICE,Mexico
2020_toyota_tundra,2020,toyota,0.3745479135711403,0.00163772,0.3262234040970174,0.12902090152731377,81421,1.270077002,5.47,3.81,1.4,Truck,ICE,United States
2020_toyota_yaris,2020,toyota,0.15293276666596683,0.000137702,0.10667446335195035,0.30247476928899797,6846,0.7929888381376001,2.4165,1.06,3.45,Car,ICE,Mexico
2020_volkswagen_arteon,2020,volkswagen,0.3742731840501835,3.122132888327744e-05,0.3277728438495296,0.1242417094846395,1549,0.9795957706392001,3.7545,2.68,2.4,Car,ICE,Germany
2020_volkswagen_atlas,2020,volkswagen,0.36854965236358295,0.000122938,0.3218703714326363,0.12665669505203175,6112,1.078256181,4.336,2.76,1.9,SUV,ICE,United States
2020_volkswagen_atlascrosssport,2020,volkswagen,0.3548131763157416,0.000474233,0.30846907738798895,0.13061549576307704,23577,1.0643888207680001,4.288,2.76,1.9,SUV,ICE,United States
2020_volkswagen_golf,2020,volkswagen,0.21607476823254415,6.055760467615507e-05,0.17033719203892925,0.21167476687695055,2982,0.8240332805952001,2.909,1.47,3.15,Car,ICE,Mexico
2020_volkswagen_gti,2020,volkswagen,0.2948305642401678,0.000122954,0.2503484424072665,0.1508735091544523,6097,0.825999947,3.062,2.28,2.7,Car,ICE,Mexico
2020_volkswagen_jetta,2020,volkswagen,0.2151590031626881,0.001070036,0.16924489460506456,0.21339617623579768,53198,0.910074942,2.959,1.47,3.4,Car,ICE,Mexico
2020_volkswagen_passat,2020,volkswagen,0.23667948230430616,0.000387339,0.1925943266150544,0.186265219,19257,0.9706888267648001,3.325,1.74,2.7,Car,ICE,United States
2020_volkswagen_tiguan,2020,volkswagen,0.26873125974926926,0.00175392,0.22312973446447962,0.16969192689877843,87198,0.9306416071056001,3.802,1.84,2.4,SUV,ICE,Mexico
2020_volvo_s60,2020,volvo,0.3928632149682621,0.000186821,0.34549715032099215,0.12056630104983605,9288,1.045015211,3.935,2.5,2.7,Car,ICE,United States
2020_volvo_s90,2020,volvo,0.4913079599777917,3.082619101192546e-05,0.44233511402192216,0.099678511,1507,1.1047186792980002,4.128,3.16,2.5,Car,ICE,China
2020_volvo_v60,2020,volvo,0.4157573417146643,2.3932370595807592e-05,0.3678544809634524,0.11521831593797305,1168,1.045015211,3.785,2.5,2.7,Car,ICE,Belgium
2020_volvo_v60crosscountry,2020,volvo,0.41301004650509604,7.275312659226664e-05,0.3651608695551815,0.11585475306185834,3617,1.050033961,4.002,2.5,2.5,Car,ICE,Belgium
2020_volvo_v90crosscountry,2020,volvo,0.49954984560649646,1.9980561179388483e-05,0.4504013060354032,0.098385657,979,1.09079993,4.147,3.16,2.4,Car,ICE,Sweden
2020_volvo_xc40,2020,volvo,0.3658481454075075,0.000324744,0.3210678774320727,0.12240124362405978,16145,0.9689874379847998,3.593,1.87,2.7,SUV,ICE,Belgium
2020_volvo_xc60,2020,volvo,0.42903593522757766,0.000398483,0.3827509401256643,0.10788139477725092,19811,1.0678596538791998,4.159,2.5,2.3,SUV,ICE,Sweden
2020_volvo_xc60hybrid,2020,volvo,0.5554115148677179,2.493424967618207e-05,0.5076545476746366,0.085984835,1196,1.0678596538791998,4.723,4,2.7,SUV,Hybrid,Sweden
2020_volvo_xc90,2020,volvo,0.5201545596782584,0.000489681,0.4727093158653995,0.091213742,24345,1.141562427,4.545,3.16,2.1,SUV,ICE,Sweden
2020_volvo_xc90hybrid,2020,volvo,0.6657612057853766,2.8791432406776413e-05,0.6160690917251572,0.074639546,1425,1.141562427,4.993,4,2.7,SUV,Hybrid,Sweden
2021_acura_ilx,2021,acura,0.24574538737044804,0.000217277,0.20601619751313593,0.16166809998928883,10963,0.8932860539407999,3.122,2.01,2.8,Car,ICE,United States
2021_acura_rdx,2021,acura,0.3830479703496664,0.001123376,0.33862276145059567,0.11597818638359336,57271,0.9692832712991999,3.922,2.72,2.35,SUV,ICE,United States
2021_acura_tlx,2021,acura,0.38698339470257387,0.000517976,0.3406659792939455,0.11968837950844592,26407,1.0162443794048002,3.927,2.72,2.4,Car,ICE,United States
2021_alfaromeo_giulia,2021,alfaromeo,0.3865461253300286,0.000102447,0.3425353422237843,0.11385648496325865,5174,1.010640213,3.5765,2.68,2.65,Car,ICE,Italy
2021_alfaromeo_stelvio,2021,alfaromeo,0.4020691880553861,0.000155544,0.35741522336822373,0.11106039958727494,7913,0.9601763274376001,4.007,2.8,2.4,Car,ICE,Italy
2021_audi_a4,2021,audi,0.3830479703496664,0.000265549,0.33223931781827504,0.1326430537799497,13538,1.0364582669999998,3.682,2.01,2.8,Car,ICE,Germany
2021_audi_a4allroad,2021,audi,0.42677490760419445,2.1696208391865234e-05,0.37635154021232625,0.11814979393922696,1103,1.0364582669999998,3.88,2.61,2.6,Car,ICE,Germany
2021_audi_a5,2021,audi,0.4276494463492851,0.000212118,0.37695490238512325,0.11854228830862741,10814,1.0386999335232001,3.759,2.61,2.8,Car,ICE,Germany
2021_audi_a6,2021,audi,0.5142287821132507,0.000129146,0.4600677164771719,0.10532484279370957,6584,1.1218499282016001,4.101,2.61,2.6,Car,ICE,Germany
2021_audi_a6allroad,2021,audi,0.600370849,1.874766021049417e-05,0.54604573,0.090485937,920,1.124735345,4.486,3.35,2.2,Car,ICE,Germany
2021_audi_a7,2021,audi,0.6502195569748331,2.2223099216680357e-05,0.5945992549661161,0.085540801,1126,1.132849927,4.343,3.35,2.4,Car,ICE,Germany
2021_audi_a7hybrid,2021,audi,0.6550295200728313,1.19700006531849e-05,0.6003638257432572,0.083455314,584,1.134587427,4.773,3.62,2.9,Car,Hybrid,Germany
2021_audi_a8,2021,audi,0.7564760145033365,3.2580682047803316e-05,0.6988157100559159,0.076222251,1661,1.2159672832892001,4.773,3.35,2.1,Car,ICE,Germany
2021_audi_etronev,2021,audi,0.6541549813277406,0.000156764,0.6060649398041728,0.073514752,7992,1.1553193705040001,5.699,4.02,7.8,SUV,Electric,Belgium
2021_audi_q3,2021,audi,0.31483394823260247,0.000515249,0.26313015798979905,0.16422558791088226,26268,0.9774318818888001,3.902,1.84,2.5,SUV,ICE,Hungary
2021_audi_q5,2021,audi,0.4206531363885605,0.000826306,0.3707876743913247,0.11854294591821297,42126,1.0776429865864001,4.079,2.61,2.45,SUV,ICE,Mexico
2021_audi_q5hybrid,2021,audi,0.4879926197605339,0.000113905,0.4392304250556516,0.099924041,5807,1.0776429865864001,4.619,3.62,2.7,SUV,Hybrid,Mexico
2021_audi_q7,2021,audi,0.5317195570150619,0.000453913,0.48088640115132325,0.095601441,23141,1.207302701,4.971,3.35,2,SUV,ICE,Slovakia
2021_audi_q8,2021,audi,0.6301051658377502,0.000189541,0.5761687280147143,0.085599104,9663,1.176869369,4.96,3.35,2,SUV,ICE,Slovakia
2021_audi_rs5,2021,audi,0.6594022137982841,3.87790538281199e-05,0.6070198804813045,0.079439123,1977,1.044803405,4.057,4.44,2.1,Car,ICE,Germany
2021_audi_rs6,2021,audi,0.9532472321487132,2.7206144491452864e-05,0.8991481009677487,0.056752466,1387,1.140586733,4.96,5.91,1.7,Car,ICE,Germany
2021_audi_rs7,2021,audi,0.9969741694032412,2.2033799651759635e-05,0.9424337161055341,0.054705984338945766,1119,1.1421165935711999,4.938,5.91,1.7,Car,ICE,Germany
2021_audi_s4,2021,audi,0.4678782286234509,3.1423391114136616e-05,0.4191338555911348,0.10418175082804643,1602,1.0364582669999998,3.847,3.49,2.3,Car,ICE,Germany
2021_audi_s5,2021,audi,0.49061623599580556,6.98297580314147e-05,0.440900711,0.10133281632347901,3560,1.0386999335232001,3.924,3.49,2.3,Car,ICE,Germany
2021_audi_s6,2021,audi,0.6506568263473784,1.324457609177828e-05,0.5986716046968488,0.079896528,651,1.125312428,4.486,4.44,2.2,Car,ICE,Germany
