year_make_model,vehicle_type,pcUSCA_content,pcOth1_content,pcOth2_content,assembly1
2020_porsche_cayenne,PC,0%,36% Slovakia,28% Germany,"Bratislava, Slovakia"
2020_porsche_cayenne,PC,2%,34% Slovakia,28% Germany,"Bratislava, Slovakia"
2020_porsche_cayennehybrid,PC,0%,35% Germany,20% Slovakia,"Bratislava, Slovakia"
2020_porsche_cayman,PC,0%,73% Germany,,"Stuttgart, Germany"
2020_porsche_boxster,PC,0%,76% Germany, ,"Stuttgart, Germany"
2020_porsche_cayman,PC,0%,75% Germany, ,"Stuttgart, Germany"
2020_porsche_spyder,PC,0%,79% Germany, ,"Stuttgart, Germany"
2020_porsche_911,PC,0%,75% Germany, ,"Stuttgart, Germany"
2020_porsche_911,PC,0%,76% Germany, ,"Stuttgart, Germany"
2020_porsche_911,PC,0%,77% Germany, ,"Stuttgart, Germany"
2020_porsche_911,PC,0%,76% Germany, ,"Stuttgart, Germany"
2020_porsche_taycanev,PC,0%,52% Germany,23% Poland,"Stuttgart, Germany"
2020_porsche_taycanev,PC,0%,56% Germany,20% Poland,"Stuttgart, Germany"
2020_porsche_cayennehybrid,PC,0%,51% Germany,31% Slovakia,"Bratislava, Slovakia"
2020_porsche_cayennehybrid,PC,0%,51% Germany,30% Slovakia,"Bratislava, Slovakia"
2020_porsche_panamera,PC,1%,62% Germany, ,"Leipzig, Germany"
2020_porsche_panamera,PC,1%,63% Germany, ,"Leipzig, Germany"
2020_porsche_macan,PC,0%,61% Germany,18% Hungary,"Leipzig, Germany"
2020_porsche_taycanev,PC,0%,53% Germany,24% Poland,"Stuttgart, Germany"
2020_porsche_boxster,PC,0%,79% Germany,,"Stuttgart, Germany"
2020_porsche_boxster,PC,0%,79% Germany, ,"Osnabrueck, Germany"
2020_porsche_cayman,PC,0%,76% Germany, ,"Stuttgart, Germany"
2020_porsche_cayman,PC,0%,76% Germany, ,"Osnabrueck, Germany"
2020_porsche_boxster,PC,0%,78% Germany,,"Stuttgart, Germany"
2020_porsche_boxster,PC,0%,78% Germany, ,"Osnabrueck, Germany"
2020_porsche_boxster,PC,0%,77% Germany,,"Stuttgart, Germany"
2020_porsche_boxster,PC,0%,77% Germany, ,"Osnabrueck, Germany"
2020_porsche_cayman,PC,0%,77% Germany, ,"Stuttgart, Germany"
2020_porsche_cayman,PC,0%,77% Germany, ,"Osnabrueck, Germany"
2020_porsche_cayman,PC,0%,76% Germany, ,"Stuttgart, Germany"
2020_porsche_cayman,PC,0%,76% Germany, ,"Osnabrueck, Germany"
2020_subaru_impreza,PC,45%,40% J,,US
2020_subaru_wrx,PC,0%,90% J,,J
2020_subaru_sti,PC,0%,95% J,,J
2020_subaru_legacy,PC,50%,40% J,,US
2020_subaru_brz,PC,0%,90% J,,J
2020_toyota_86,PC,0%,90% J,,J
2020_subaru_crosstrek,MPV,5%,90%,,J
2020_subaru_outback,MPV,45%,40% J,,US
2020_subaru_ascent,MPV,50%,30% J,,US
2020_tesla_modelsev,PC,55%,"15%
Mexico ",,"Fremont, CA"
2020_tesla_modelxev,MPV,50%,"25%
Mexico ",,"Fremont, CA"
2020_tesla_model3ev,PC,45%,"20%
Mexico ",,"Fremont, CA"
2020_tesla_model3ev,PC,50%,"25%
Mexico ",,"Fremont, CA"
2020_tesla_model3ev,PC,50%,"20%
Mexico ",,"Fremont, CA"
2020_tesla_model3ev,PC,50%,"20%
Mexico ",,"Fremont, CA"
2020_tesla_modelyev,MPV,55%,"20%
Mexico ",,"Fremont, CA"
2020_toyota_86,PC,0%,90% J,,J
2020_lexus_gx,MPV,0%,100% J,,J
2020_lexus_es,PC,60%,25% J,,US
2020_lexus_eshybrid,PC,40%,50% J,,US
2020_lexus_gs,PC,0%,100% J,,
2020_lexus_gsf,PC,0%,100% J,,
2020_lexus_is,PC,0%,100% J,,
2020_lexus_lc,PC,0%,100% J,,J
2020_lexus_lchybrid,PC,0%,100% J,,J
2020_lexus_ls,PC,0%,100% J,,
2020_lexus_lshybrid,PC,0%,100% J,,
2020_lexus_lx,PC,0%,100% J,,J
2020_lexus_nx,MPV,5%,95% J,,J
2020_lexus_nxhybrid,MPV,0%,100% J,,J
2020_lexus_ux,MPV,0%,100% J,,J
2020_lexus_uxhybrid,MPV,0%,100% J,,J
2020_lexus_rx,MPV,55%,35% J,,CAN
2020_lexus_rxhybrid,MPV,35%,55% J,,CAN
2020_lexus_rx,MPV,5%,95% J,,J
2020_lexus_rxhybrid,MPV,0%,100% J,,J
2020_lexus_rc,PC,0%,100% J,,J
2020_lexus_rcf,PC,0%,100% J,,J
2020_toyota_miraihybrid,PC,0%,100% J,,J
2020_toyota_4runner,MPV,0%,100% J,,J
2020_toyota_avalon,PC,60%,15% J,,US
2020_toyota_avalonhybrid,PC,45%,35% J,,US
2020_toyota_camry,PC,65%,10% J,,US
2020_toyota_camryhybrid,PC,45%,45% J,,US
2020_toyota_chr,PC,0%,70% J,,J
2020_toyota_corolla,PC,0%,100% J,,J
2020_toyota_corolla,PC,30%,60% J,,J
2020_toyota_corollahybrid,PC,0%,100% J,,J
2020_toyota_highlander,MPV,60%,20% J,,US
2020_toyota_highlanderhybrid,MPV,45%,40% J,,US
2020_toyota_landcruiser,MPV,0%,100% J,,J
2020_toyota_priushybrid,PC,0%,100% J,,J
2020_toyota_priusprimehybrid,PC,0%,100% J,,J
2020_toyota_rav4,PC,50%,40% J,,J
2020_toyota_rav4hybrid,PC,35%,55% J,,J
2020_toyota_sequoia,MPV,50%,25% J,,US
2020_toyota_sienna,MPV,65%,25% J,,US
2020_toyota_tacoma,Truck,55%,15% J,,US
2020_toyota_tundra,Truck,60%,10% MX,,US
2020_volkswagen_arteon,PC,1%,65%G,,G
2020_volkswagen_atlas,MPV,50%,35%M,,USA
2020_volkswagen_atlas,MPV,45%,21%M,18%G,USA
2020_volkswagen_atlascrosssport,MPV,44%,19%G,18%M,USA
2020_volkswagen_atlascrosssport,MPV,44%,22%G,19%M,USA
2020_volkswagen_golf,PC,8%,27%M,16%BR,M
2020_volkswagen_gti,PC,10%,27%M,24%G,M
2020_volkswagen_jetta,PC,4%,34%M,17%BR,M
2020_volkswagen_jetta,PC,6%,32%M,16%BR,M
2020_volkswagen_jetta,PC,6%,35%M,17%G,M
2020_volkswagen_jetta,PC,5%,33%M,23%G,M
2020_volkswagen_passat,PC,44%,24%M,16%JP,USA
2020_volkswagen_tiguan,MPV,10%,35%M,,M
2020_volkswagen_tiguan,MPV,7%,41%M,,M
2020_volvo_s60,PC,20%,20% SE,15% BE,USA
2020_volvo_s60,PC,20%,20% SE,20% BE,USA
2020_volvo_s60,PC,10%,20% BE,15% SE,USA
2020_volvo_s60hybrid,PC,17%,15% JP,10% SE,USA
2020_volvo_v60,PC,1%,30% BE,20% SE,BE
2020_volvo_v60hybrid,PC,1%,30% BE,20% SE,BE
2020_volvo_s90,PC,1%,45% CH,20% SE,CH
2020_volvo_s90hybrid,PC,3%,30% CH,20% SE,CH
2020_volvo_v90,PC,1%,30% SE,10% G,SE
2020_volvo_v90,PC,1%,35% SE,10% G,SE
2020_volvo_v60,MPV,1%,20% SE,20% BE,SE
2020_volvo_v90,MPV,1%,30% SE,15% G,SE
2020_volvo_xc40,MPV,1%,25% BE,20% SE,BE
2020_volvo_xc40,MPV,1%,20% BE,20% SE,BE
2020_volvo_xc60,MPV,1%,25% SE,15% BE,SE
2020_volvo_xc60hybrid,MPV,3%,20% SE,10% KR,SE
2020_volvo_xc60hybrid,MPV,3%,20% SE,15% CH,SE
2020_volvo_xc60,MPV,1%,25% SE,15% BE,SE
2020_volvo_xc60,MPV,1%,25% SE,10% BE,SE
2020_volvo_xc90,MPV,1%,30% SE,10% G,SE
2020_volvo_xc90,MPV,1%,30% SE,10% G,SE
2020_volvo_xc90,MPV,1%,30% SE,10% G,SE
2020_volvo_xc90,MPV,1%,40% SE,10% G,SE
2020_volvo_xc90hybrid,MPV,3%,30% SE,10% G,SE
2020_volvo_xc90hybrid,MPV,3%,30% SE,10% KR,SE
