year_make_model,vehicle_type,pcUSCA_content,pcOth1_content,pcOth2_content,assembly1
2019_nissan_frontier,Truck,50%,20% J,,US
2019_nissan_gtr,PC,0%,100% J,,J
2019_nissan_kicks,PC,15%,50% M,,M
2019_nissan_leafev,PC,35%,40% J,,US
2019_nissan_maxima,PC,50%,15% M,,US
2019_nissan_murano,MPV,55%,,,US
2019_nissan_murano,MPV,,,,
2019_nissan_nv200,Truck,20%,65% M,,M
2019_nissan_nv200,MPV,15%,50% M,25% J,M
2019_nissan_pathfinder,MPV,55%,,,US
2019_nissan_pathfinder,MPV,,,,
2019_nissan_quest,MPV,,,,
2019_nissan_roguesport,MPV,0%,95% J,,J
2019_nissan_roguesport,MPV,0%,95% J,,J
2019_nissan_rogue,MPV,25%,30% J,,US
2019_nissan_rogue,MPV,25%,30% J,,J
2019_nissan_roguehybrid,MPV,25%,30% J,,US
2019_nissan_sentra,PC,15%,65% M,,M
2019_nissan_sentra,PC,15%,65% M,,M
2019_nissan_sentra,PC,15%,45% M,30% J,M
2019_nissan_sentra,PC,15%,45% M,30% J,M
2019_nissan_titan,Truck,50%,15%  J,,US
2019_nissan_versanote,PC,15%,65% M,,M
2019_nissan_versa,PC,15%,65% M,,M
2019_nissan_versa,PC,15%,65% M,,M
2019_nissan_versa,PC,15%,65% M,,M
2019_porsche_cayman,PC,0%,74% G,,G
2019_porsche_cayman,PC,0%,75% G,,G
2019_porsche_cayman,PC,0%,74% G,,G
2019_porsche_macan,MPV,0%,64% G,,G
2019_porsche_macan,MPV,0%,64% G,19% H,G
2019_porsche_macan,MPV,0%,64% G,17% H,G
2019_porsche_panamera,PC,1%,63% G,,G
2019_porsche_panamerahybrid,PC,1%,59% G,15% AU,G
2019_porsche_panamera,PC,1%,63% G,,G
2019_porsche_panamera,PC,1%,69% G,,G
2019_porsche_boxster,PC,0%,75% G,,G
2019_porsche_boxster,PC,0%,77% G,,G
2019_porsche_boxster,PC,0%,77% G,,G
2019_porsche_911,PC,0%,71% G,,G
2019_porsche_911,PC,0%,72% G,,G
2019_porsche_911,PC,0%,75% G,,G
2019_porsche_911,PC,0%,74% G,,G
2019_porsche_911,PC,0%,72% G,,G
2019_porsche_911,PC,0%,72% G,,G
2019_porsche_911,PC,0%,76% G,,G
2019_porsche_911,PC,0%,69% G,,G
2019_porsche_911,PC,0%,70% G,,G
2019_porsche_911,PC,0%,72% G,,G
2019_porsche_911,PC,0%,70% G,,G
2019_porsche_911,PC,0%,71% G,,G
2019_porsche_911,PC,0%,74% G,,G
2019_porsche_911,PC,0%,72% G,,G
2019_porsche_911,PC,0%,73% G,,G
2019_porsche_911,PC,0%,75% G,,G
2019_porsche_911,PC,0%,74% G,,G
2019_porsche_911,PC,0%,68% G,,G
2019_porsche_911,PC,0%,76% g,,G
2019_porsche_911,PC,0%,69% G,,G
2019_porsche_911,PC,0%,74% G,,G
2019_porsche_911,PC,0%,78% G,,G
2019_porsche_911,PC,1%,79% G,,G
2019_porsche_panamera,PC,1%,64% G,,G
2019_porsche_panamera,PC,1%,63% G,,G
2019_porsche_panamerahybrid,PC,1%,58% G,,G
2019_porsche_panamera,PC,1%,61% G,,G
2019_porsche_panamera,PC,0%,74% G,,G
2019_porsche_panamera,PC,1%,72% G,,G
2019_porsche_panamerahybrid,PC,1%,67% G,,G
2019_porsche_panamerahybrid,PC,1%,66% G,,G
2019_porsche_panamera,PC,1%,69% G,,G
2019_porsche_panamerahybrid,PC,1%,66% G,,G
2019_porsche_panamera,PC,1%,63% G,,G
2019_porsche_panamera,PC,1%,63% G,,G
2019_porsche_panamera,PC,0%,73% G,,G
2019_porsche_cayenne,MPV,0%,42% G,29% SL,G
2019_porsche_cayenne,MPV,0%,56% G,27% SL,G
2019_porsche_cayenne,MPV,0%,19% G,23% SL,G
2019_porsche_911,PC,0%,78% G,,G
2019_subaru_ascent,MPV,50%,30%  J,,US
2019_subaru_brz,PC,,,,
2019_subaru_forester,MPV,,,,
2019_subaru_impreza,PC,45%,40%  J,,US
2019_subaru_legacy,PC,45%,40%  J,,US
2019_subaru_outback,MPV,45%,35%  J,,US
2019_toyota_86,PC,,,,
2019_subaru_wrx,PC,0%,90%  J,,
2019_subaru_crosstrek,MPV,0%,90%  J,,
2019_tesla_modelsev,PC,,,,
2019_tesla_modelxev,MPV,,,,
2019_tesla_model3ev,PC,,,,
2019_tesla_model3ev,PC,,,,
2019_toyota_chr,PC,0%,75%  J,20%  T,J
2019_toyota_sequoia,MPV,60%,15 % J,,US
2019_toyota_86,PC,0%,90%  J,,J
2019_lexus_ct200hybrid,PC,,,,
2019_lexus_gx,MPV,0%,100% J,,J
2019_lexus_es,PC,50%,35% J,,US/J
2019_lexus_eshybrid,PC,,,,
2019_lexus_gs,PC,0%,100% J,,J
2019_lexus_gs,PC,,,,
2019_lexus_gs,PC,,,,
2019_lexus_gsf,PC,0%,100%  J,,J
2019_lexus_is,PC,0%,100% J,,J
2019_lexus_lc,PC,0%,100% J,,J
2019_lexus_lchybrid,PC,0%,100% J,,J
2019_lexus_ls,PC,0%,100% J,,J
2019_lexus_lshybrid,PC,5%,95% J,,J
2019_lexus_lx,PC,0%,100% J,,J
2019_lexus_eshybrid,PC,5%,95%  J,,J
2019_lexus_nx,MPV,5%,95%  J,,J
2019_lexus_nxhybrid,MPV,0%,100%  J,,J
2019_lexus_rx,MPV,55%,35% J,,J
2019_lexus_rx,MPV,5%,95% J,,J
2019_lexus_rxhybrid,MPV,35%,55% J,,CAN
2019_lexus_rx,MPV,5%,95% J,,J
2019_lexus_rc,PC,,,,
2019_lexus_rcf,PC,0%,100%  J,,J
2019_scion_frs,PC,,,,
2019_scion_im,PC,,,,
2019_toyota_miraihybrid,PC,0%,100% J,,J
2019_scion_tc,PC,,,,
2019_toyota_4runner,MPV,0%,100% J,,J
2019_toyota_avalon,PC,60%,20%  J,,US
2019_toyota_avalonhybrid,PC,45%,40%  J,,US
2019_toyota_camry,PC,65%,15% J,,US
2019_toyota_camryhybrid,PC,45%,40% J,,US
2019_toyota_corolla,PC,0%,100%,,J
2019_toyota_corolla,PC,65%,25%  J,,US
2019_toyota_corolla,PC,,,,
2019_toyota_highlander,MPV,65%,20% J,,US
2019_toyota_highlanderhybrid,MPV,40%,50% J,,US
2019_toyota_landcruiser,MPV,0%,100% J,,J
2019_toyota_priusv,PC,,,,
2019_toyota_priuschybrid,PC,0%,100% J,,J
2019_toyota_priushybrid,PC,,,,
2019_toyota_priusprimehybrid,PC,,,,
2019_toyota_rav4,PC,45%,45% J,,J
2019_toyota_rav4hybrid,PC,15%,80% J,,J
2019_toyota_sequoia,MPV,60%,15% J,,US
2019_toyota_sienna,MPV,60%,30% J,,US
2019_toyota_tacoma,Truck,60%,15% J,,US
2019_toyota_tundra,Truck,60%,25% J,,US
2019_toyota_yaris,PC,,,,
2019_volkswagen_atlas,MPV,50%,21%M,,US
2019_volkswagen_atlas,MPV,47%,22%G,,US
2019_volkswagen_arteon,PC,1%,52% G,19% H,G
2019_volkswagen_arteon,PC,1%,51% G,15% H,G
2019_volkswagen_beetle,PC,9%,33%M,,M
2019_volkswagen_beetle,PC,12%,45%M,,M
2019_volkswagen_beetle,PC,13%,34%M,,M
2019_volkswagen_beetle,PC,14%,41%M,,M
2019_volkswagen_egolfev,PC,0%,39% G,25% CH,G
2019_volkswagen_egolfev,PC,1%,39%G,,G
2019_volkswagen_golf,PC,6%,29% M,17% BR,M
2019_volkswagen_golfr,PC,1%,40%G, ,G
2019_volkswagen_golfr,PC,1%,60%G,16%H,G
2019_volkswagen_gti,PC,7%,37%M,19%G,M
2019_volkswagen_golfsportwagen,PC,6%,30%M,17%BR,M
2019_volkswagen_golfsportwagen,PC,7%,32%M,27%G,M
2019_volkswagen_golf,PC,7%,31%M,28%G,M
2019_volkswagen_jetta,PC,7%,32%M,20%BR,M
2019_volkswagen_jetta,PC,5%,34%M,16%BR,M
2019_volkswagen_jetta,PC,8%,36%M,19%G,M
2019_volkswagen_jetta,PC,7%,34%M,26%G,M
2019_volkswagen_passat,PC,34%,27%M,,US
2019_volkswagen_passat,PC,30%,36%G,,US
2019_volkswagen_tiguan,MPV,3%,35%M, ,US
2019_volkswagen_tiguan,MPV,1%,65%G,21%H,G
2019_volkswagen_tiguan,MPV,1%,65%G,19%H,G
2019_volvo_s60,PC,20%,20% SW,15% BE,US
2019_volvo_s60,PC,20%,20% SW,20% BE,US
2019_volvo_v60,PC,6%,25%  SW,20%  BE,SW
2019_volvo_v60,PC,6%,20%SW,20%  BE,SW
2019_volvo_s90,PC,1%,50%  CH,10%  SW,CH
2019_volvo_s90,PC,1%,45% CH,20%  SW,CH
2019_volvo_s90,PC,1%,50% CH,10% SW,CH
2019_volvo_s90hybrid,PC,3%,30% CH,20%  SW,CH
2019_volvo_v90,PC,1%,30% SW,10% G,SW
2019_volvo_v90,PC,1%,35% SW,10% G,SW
2019_volvo_v90crosscountry,MPV,1%,30%  SW,15% G,SW
2019_volvo_v90crosscountry,MPV,1%,35% SW,10% FR,SW
2019_volvo_xc40,MPV,1%,25% BE,20%  SW,BE
2019_volvo_xc40,MPV,1%,20%  BE,20%  SW,BE
2019_volvo_xc60,MPV,1%,45% CH,20%  SW,CH
2019_volvo_xc60hybrid,MPV,5%,30%  CH,15%  SW,CH
2019_volvo_xc60,MPV,1%,65%  CH,15%  SW,CH
2019_volvo_xc60,MPV,1%,65%  CH,10%  SW,CH
2019_volvo_xc90,MPV,1%,35%  SW,10%  G,SW
2019_volvo_xc90,MPV,1%,30%  SW,10% G,SW
2019_volvo_xc90,MPV,1%,40%  SW,10%  G,SW
2019_volvo_xc90hybrid,MPV,5%,25% SW,10%  K,SW
2019_volvo_xc90hybrid,MPV,5%,30%  SW,10%  K,SW
