Manufacturers,Makes,Carlines,year_make_model,vehicle_type,pcUSCA_content,pcOth1_content,pcOth2_content,assembly1,assembly2,engine1,engine2,transmission1,transmission2
Toyota,Toyota,C-HR,2021_toyota_chr,PC,0%,69% J,,J,T,J,,J,
Toyota,Toyota,Camry Hybrid,2021_toyota_camryhybrid,PC,45%,30% J,,US,,US,,J,
Toyota,Toyota,Corolla  HB,2021_toyota_corollahybrid,PC,0%,100% J,,J,,J,,J,
Toyota,Toyota,Corolla  ,2021_toyota_corolla,PC,30%,55% J,,J,US,US,J,J,
Toyota,Toyota,Highlander,2021_toyota_highlander,MPV,55%,15% J,,US,,US,,US,J
Toyota,Toyota,Highlander Hybrid,2021_toyota_highlanderhybrid,MPV,45%,40% J,,US,,US,J,J,
Toyota,Toyota,Land Cruiser,2021_toyota_landcruiser,MPV,0%,100% J,,J,J,J,,J,
Toyota,Toyota,Prius ,2021_toyota_prius,PC,0%,100% J,,J,,J,,J,
Toyota,Toyota,Prius Prime,2021_toyota_priusprime,PC,0%,100% J,,J,,J,,J,
Toyota,Toyota,Rav4,2021_toyota_rav4,PC,60%,10% J,,CN,J,US,J,US,J
Toyota,Toyota,Rav4 Hybrid,2021_toyota_rav4hybrid,PC,35%,45% J,,CN,J,US,J,J,
Toyota,Toyota,Rav4 Plug-In Hybrid,2021_toyota_rav4hybrid,PC,0%,100% J,,J,,J,,J,
Toyota,Toyota,Sequoia,2021_toyota_sequoia,MPV,55%,20% J,,US,,US,,J,
Toyota,Toyota,Sienna Hybrid,2021_toyota_sienna,MPV,45%,25% J,,US,,US,,J,
Toyota,Toyota,Tacoma,2021_toyota_tacoma,Truck,55%,20% J,,US,MX,US,J,US,TH
Toyota,Toyota,Tundra,2021_toyota_tundra,Truck,65%,10% J,,US,,US,,US,
Toyota,Toyota,Venza Hybrid,2021_toyota_venza,PC,0%,100% J,,J,,J,,J,
Volkswagen,Volkswagen,Arteon FWD,2021_volkswagen_arteon,PC,1%,46% G,,G,,H,,JP,
Volkswagen,Volkswagen,Arteon AWD,2021_volkswagen_arteon,PC,1%,45% G,,G,,H,,JP,
Volkswagen,Volkswagen,Atlas (FWD),2021_volkswagen_atlas,MPV,48%,38% M,,USA,,M (2.0L),,JP,
Volkswagen,Volkswagen,Atlas (AWD),2021_volkswagen_atlas,MPV,47%,36% M, ,USA,,M (2.0L),,JP,
Volkswagen,Volkswagen,Atlas (FWD),2021_volkswagen_atlas,MPV,47%,23% M,17% G,USA,,G (3.6L),,JP,
Volkswagen,Volkswagen,Atlas (AWD),2021_volkswagen_atlas,MPV,46%,23% M,16% G,USA,,G (3.6L),,JP,
Volkswagen,Volkswagen,Atlas Cross Sport (FWD),2021_volkswagen_atlascrosssport,MPV,44%,40% M, ,USA,,M (2.0L),,JP,
Volkswagen,Volkswagen,Atlas Cross Sport (AWD),2021_volkswagen_atlascrosssport,MPV,42%,38% M, ,USA,,M (2.0L),,JP,
Volkswagen,Volkswagen,Atlas Cross Sport (FWD),2021_volkswagen_atlascrosssport,MPV,44%,24% M,16% G,USA,,G (3.6L),,JP,
Volkswagen,Volkswagen,Atlas Cross Sport (AWD),2021_volkswagen_atlascrosssport,MPV,44%,24% M,16% G,USA,,G (3.6L),,JP,
Volkswagen,Volkswagen,Golf (manual),2021_volkswagen_golf,PC,10%,31% M,18% BR,M,,BR,,G,
Volkswagen,Volkswagen,Golf (automatic),2021_volkswagen_golf,PC,9%,30% M,18% BR,M,,BR,,JP,
Volkswagen,Volkswagen,Golf GTI (manual),2021_volkswagen_golf,PC,8%,37% M,19% G,M,,M, ,G,
Volkswagen,Volkswagen,Golf GTI (automatic),2021_volkswagen_golf,PC,7%,35% M,24%G,M,,M, ,G,
Volkswagen,Volkswagen,ID.4 1st Edition/Pro S (RWD),2021_volkswagen_id4,MPV,1%,46% CH,39% G,G,,G  ,,G,
Volkswagen,Volkswagen,ID.4 Pro (RWD),2021_volkswagen_id4,MPV,1%,46% CH,38% G,G,,G  ,,G,
Volkswagen,Volkswagen,ID.4 AWD Pro,2021_volkswagen_id4,MPV,0%,43% G,43% CH,G,,G  ,,G,
Volkswagen,Volkswagen,ID.4 AWD Pro S,2021_volkswagen_id4,MPV,0%,42% G,41% CH,G,,G  ,,G,
Volkswagen,Volkswagen,Jetta (manual),2021_volkswagen_jetta,PC,9%,35% M,19% BR,M,,BR,,G (man.),
Volkswagen,Volkswagen,Jetta (automatic),2021_volkswagen_jetta,PC,9%,34% M,16%BR,M,,BR,,JP (auto.),
Volkswagen,Volkswagen,Jetta GLI (manual),2021_volkswagen_jetta,PC,5%,39% M,19% G,M,,M,,G (man.),
Volkswagen,Volkswagen,Jetta GLI (automatic),2021_volkswagen_jetta,PC,5%,38% M,24% G,M,,M,,G (auto.),
Volkswagen,Volkswagen,Passat,2021_volkswagen_passat,PC,39%,41% M, ,USA,,M,,JP,
Volkswagen,Volkswagen,Tiguan (FWD),2021_volkswagen_tiguan,MPV,7%,37% M,,M,,M,,JP,
Volkswagen,Volkswagen,Tiguan (AWD),2021_volkswagen_tiguan,MPV,7%,35% M,,M,,M,,JP,
Volvo,Volvo,S60 Aut (8vxl) FWD (T5 FWD),2021_volvo_s60,PC,20%,20% SE,15% BE,USA, ,SE, ,JP,
Volvo,Volvo,S60 Aut (8vxl) AWD (T6 AWD),2021_volvo_s60,PC,20%,20% SE,15% BE,USA, ,SE, ,JP,
Volvo,Volvo,S60 Aut (8vxl) FWD + AWD (T8 AWD),2021_volvo_s60,PC,10%,20% BE,15% SE,USA, ,SE, ,JP,
Volvo,Volvo,S60 Aut (8vxl) FWD + AWD (Polestar Engineered),2021_volvo_s60hybrid,PC,17%,15% JP,10% SE,USA, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) AWD (T6 AWD),2021_volvo_v60,PC,5%,25% SE,20% BE,SE, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) FWD (T5 FWD),2021_volvo_v60,PC,5%,20% SE,20% BE,SE, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) FWD + AWD (Polestar Engineered),2021_volvo_v60hybrid,PC,5%,15% SE,15% BE,SE, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) FWD + AWD (T8 AWD),2021_volvo_v60,PC,5%,15% SE,15% BE,SE, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) FWD (T5 FWD),2021_volvo_v60,PC,5%,20% SE,20% BE,SE, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) AWD (T6 AWD),2021_volvo_v60,PC,0%,25% BE,20% SE,BE, ,SE, ,JP,
Volvo,Volvo,V60 Aut (8vxl) FWD (T5 FWD),2021_volvo_v60,PC,5%,20% SE,20% BE,BE, ,SE, ,JP,
Volvo,Volvo,V60 CC Aut (8vxl) AWD (T5 AWD),2021_volvo_v60,PC,1%,20% SE,20% BE,SE, ,SE, ,JP,
Volvo,Volvo,S90 Aut (8vxl) AWD (T6 AWD),2021_volvo_s90,PC,1%,45% CH,20% SE,CH, ,SE, ,JP,
Volvo,Volvo,S90 Aut (8vxl) FWD + ERAD (T8 AWD),2021_volvo_s90hybrid,PC,3%,30% CH,15% SE,CH, ,SE, ,JP,
Volvo,Volvo,V90 Aut (8vxl) FWD (T5 FWD),2021_volvo_v90,PC,1%,30% SE,10% G,SE, ,SE, ,JP,
Volvo,Volvo,V90 Aut (8vxl) AWD (T6 AWD),2021_volvo_v90,PC,1%,35% SE,10% G,SE, ,SE, ,JP,
Volvo,Volvo,V90 CC Aut (8vxl) AWD (T6 AWD),2021_volvo_v90,MPV,1%,30% SE,15% G,SE, ,SE, ,JP,
Volvo,Volvo,XC40 Aut (8vxl) AWD (T5 AWD),2021_volvo_xc40,MPV,1%,25% BE,20% SE,BE, ,SE, ,JP,
Volvo,Volvo,XC40 Aut (8vxl) AWD (T4 AWD),2021_volvo_xc40,MPV,1%,20% SE,15% BE,BE, ,SE, ,JP,
Volvo,Volvo,XC40 Aut (8vxl) FWD (T4 FWD),2021_volvo_xc40,MPV,1%,20% BE,20% SE,BE, ,SE, ,JP,
Volvo,Volvo,XC60 Aut (8vxl) AWD (T6 AWD),2021_volvo_xc60,MPV,1%,25% SE,15% BE,SE, ,SE, ,JP,
Volvo,Volvo,XC60 Aut (8vxl) FWD + ERAD (T8 AWD),2021_volvo_xc60hybrid,MPV,3%,20% SE,10% KR,SE, ,SE, ,JP,
Volvo,Volvo,XC60 Aut (8vxl) FWD + ERAD (Polestar Engineered),2021_volvo_xc60hybrid,MPV,3%,15% SE,15% CH,SE, ,SE, ,JP,
Volvo,Volvo,XC60 Aut (8vxl) AWD (T5 AWD),2021_volvo_xc60,MPV,1%,20% SE,15% BE,SE, ,SE, ,JP,
Volvo,Volvo,XC60 Aut (8vxl) FWD (T5 FWD),2021_volvo_xc60,MPV,1%,25% SE,15% BE,SE, ,SE, ,JP,
Volvo,Volvo,XC90 Aut (8vxl) AWD (T5 AWD),2021_volvo_xc90,MPV,1%,35% SE,10% G,SE, ,SE, ,JP,
Volvo,Volvo,XC90 Aut (8vxl) FWD (T5 FWD),2021_volvo_xc90,MPV,1%,35% SE,10% G,SE, ,SE, ,JP,
Volvo,Volvo,XC90 Aut (8vxl) AWD (T8 AWD) (Fleet),2021_volvo_xc90,MPV,1%,50% SE,10% BE,SE, ,SE, ,JP,
Volvo,Volvo,XC90 Aut (8vxl) AWD (T6 AWD),2021_volvo_xc90,MPV,1%,30% SE,10% G,SE, ,SE, ,JP,
Volvo,Volvo,XC90 Aut (8vxl) FWD + ERAD (T8 AWD) (6 seat),2021_volvo_xc90hybrid,MPV,3%,30% SE,10% G,SE, ,SE, ,JP,
Volvo,Volvo,XC90 Aut (8vxl) FWD + ERAD (T8 AWD),2021_volvo_xc90hybrid,MPV,3%,30% SE,10% KR,SE, ,SE, ,JP,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
